filename,lm_simplewiki,lm_enwiki
clueweb12-0401wb-93-28971,-1032.241,-1046.828
clueweb12-1803wb-90-32658,-14254.149,-14117.956
clueweb12-1800tw-18-16966,-1167.168,-1204.374
clueweb12-0001wb-49-33694,-8770.091,-9158.526
clueweb12-0700tw-33-02642,-3308.018,-3459.381
clueweb12-0011wb-12-00391,-1006.705,-1101.291
clueweb12-1509wb-24-13821,-2496.647,-2689.700
clueweb12-0401wb-67-30340,-5338.022,-5722.093
clueweb12-1704wb-92-19546,-33837.953,-35627.008
clueweb12-0109wb-24-03164,-6498.074,-6942.169
clueweb12-1708wb-33-29397,0.000,0.000
clueweb12-0604wb-22-29759,-890.347,-885.715
clueweb12-1609wb-05-10912,-4489.782,-4617.162
clueweb12-1313wb-52-17788,-7795.374,-7957.480
clueweb12-0609wb-18-19374,0.000,0.000
clueweb12-1906wb-01-05381,-4188.280,-4474.613
clueweb12-1009wb-67-25927,-2697.362,-2850.061
clueweb12-0306wb-95-20964,-6131.871,-6455.705
clueweb12-0203wb-16-21411,-746.980,-813.191
clueweb12-1112wb-07-00901,-2333.201,-2404.127
clueweb12-0012wb-80-27458,-3106.382,-3234.591
clueweb12-0203wb-77-01738,-1817.912,-1912.405
clueweb12-1607wb-08-14000,-3927.009,-4206.348
clueweb12-0502wb-47-26205,-6721.835,-7147.113
clueweb12-1304wb-52-28168,0.000,0.000
clueweb12-0918wb-42-06938,-2927.002,-3013.835
clueweb12-1409wb-50-09848,-1898.363,-1939.834
clueweb12-1810wb-57-23365,-17782.391,-18364.844
clueweb12-1118wb-72-15719,-6815.845,-7384.847
clueweb12-0202wb-52-30647,-487.862,-465.708
clueweb12-0717wb-14-02662,-23961.361,-25394.180
clueweb12-1913wb-52-22670,0.000,0.000
clueweb12-1107wb-94-21898,-5545.429,-5909.938
clueweb12-0005wb-73-11326,-4573.711,-4947.566
clueweb12-1013wb-46-33093,0.000,0.000
clueweb12-0511wb-68-33225,-3935.682,-4224.087
clueweb12-0101wb-07-29607,-12704.440,-13792.157
clueweb12-0205wb-50-14359,-2418.910,-2621.029
clueweb12-1202wb-24-08525,-112.197,-121.039
clueweb12-0009wb-70-10051,0.000,0.000
clueweb12-1704wb-73-06966,-375.570,-398.595
clueweb12-1602wb-47-21925,-4590.296,-4806.127
clueweb12-1201wb-28-22738,-3309.684,-3533.115
clueweb12-0801wb-34-10658,-991.122,-984.097
clueweb12-1308wb-28-33301,-6009.363,-6116.605
clueweb12-0100wb-41-32738,-150.459,-156.459
clueweb12-1616wb-75-17394,-1104.530,-1142.242
clueweb12-1306wb-01-25810,-31323.543,-32663.787
clueweb12-1307wb-90-02273,-7437.489,-7481.041
clueweb12-1513wb-89-28363,-13410.620,-13957.020
clueweb12-0816wb-30-08943,-423.085,-454.935
clueweb12-1701wb-24-11381,-14944.417,-15045.047
clueweb12-0918wb-02-01490,-469.774,-506.206
clueweb12-1003wb-21-03664,-12702.419,-13740.077
clueweb12-0307wb-94-23963,-1386.709,-1471.877
clueweb12-0409wb-27-29072,-189.082,-207.259
clueweb12-1308wb-73-23670,-23075.986,-25358.320
clueweb12-0607wb-02-00743,-1253.931,-1284.018
clueweb12-0606wb-55-18469,-77487.852,-79497.523
clueweb12-1506wb-26-10398,-22212.137,-22808.090
clueweb12-0105wb-48-32959,-2470.514,-2542.868
clueweb12-1613wb-28-02536,0.000,0.000
clueweb12-1007wb-83-02790,-356.192,-334.000
clueweb12-0302wb-30-11206,-4268.088,-4204.900
clueweb12-0204wb-56-26200,-489.330,-536.178
clueweb12-0202wb-40-15856,-3497.892,-3766.795
clueweb12-1300wb-87-09197,0.000,0.000
clueweb12-0602wb-30-09851,-1343.252,-1356.841
clueweb12-1910wb-63-16928,-6638.770,-6595.925
clueweb12-0400tw-13-15027,-495.347,-526.997
clueweb12-0003wb-31-13987,-2632.186,-2653.907
clueweb12-1507wb-30-17025,-5105.480,-5392.079
clueweb12-1607wb-67-09475,-23712.592,-24007.654
clueweb12-1202wb-27-20572,-346.633,-359.824
clueweb12-0212wb-21-04847,0.000,0.000
clueweb12-1100tw-73-21683,-1755.780,-1836.729
clueweb12-1805wb-50-25253,-8192.358,-8141.507
clueweb12-0303wb-28-19014,-1847.576,-1926.335
clueweb12-1712wb-13-13682,-2310.824,-2312.193
clueweb12-0304wb-55-05216,-6435.537,-6513.160
clueweb12-0009wb-99-25891,-9874.104,-10733.692
clueweb12-1509wb-59-06667,-474.780,-522.107
clueweb12-1214wb-14-07113,-12894.889,-13000.286
clueweb12-0109wb-23-15181,-7713.820,-8208.646
clueweb12-1021wb-11-32444,0.000,0.000
clueweb12-1111wb-60-05227,-465.157,-497.364
clueweb12-1314wb-33-21749,0.000,0.000
clueweb12-0112wb-00-33718,-20211.645,-20375.096
clueweb12-1204wb-11-10584,-1526.727,-1597.847
clueweb12-0802wb-24-16381,-10495.979,-10618.533
clueweb12-0200wb-43-13433,-1045.032,-992.504
clueweb12-0501wb-30-22137,-384.452,-381.670
clueweb12-1115wb-23-15172,-2157.342,-2195.181
clueweb12-1912wb-61-24957,-1889.051,-1997.583
clueweb12-0300tw-14-24111,-1906.061,-1974.922
clueweb12-1017wb-42-25438,-24587.107,-25687.885
clueweb12-0610wb-93-22139,-1293.178,-1332.233
clueweb12-0004wb-20-09281,-5232.595,-5469.447
clueweb12-1712wb-20-21604,-3708.724,-3925.937
clueweb12-0401wb-51-03180,-7390.931,-7926.900
clueweb12-0003wb-63-09299,-386.437,-400.646
clueweb12-0502wb-73-30151,-2247.102,-2336.377
clueweb12-0713wb-34-22714,0.000,0.000
clueweb12-0309wb-86-12390,-3314.189,-3377.593
clueweb12-1416wb-59-10009,-10944.485,-11291.042
clueweb12-0110wb-40-12173,-6306.165,-6372.886
clueweb12-1506wb-79-19083,-4848.195,-5135.128
clueweb12-0407wb-35-21186,-1709.915,-1708.790
clueweb12-0108wb-96-14065,-994.859,-1025.502
clueweb12-0013wb-06-18409,-163.507,-179.226
clueweb12-0311wb-74-06217,-13578.486,-14412.192
clueweb12-0601wb-42-08172,-17246.393,-18271.457
clueweb12-1208wb-50-28107,-2679.921,-2841.863
clueweb12-1201tw-01-10633,-12985.457,-13283.233
clueweb12-0400tw-40-18409,0.000,0.000
clueweb12-0209wb-82-30266,-3393.010,-3529.666
clueweb12-0406wb-15-30263,0.000,0.000
clueweb12-0805wb-16-08258,-3517.867,-3751.924
clueweb12-1813wb-15-21670,-909.703,-958.039
clueweb12-1100wb-37-22663,0.000,0.000
clueweb12-0010wb-30-17359,-1411.608,-1450.349
clueweb12-0502wb-61-32143,-2751.039,-3061.761
clueweb12-1900wb-22-07792,-1688.828,-1796.185
clueweb12-1507wb-93-18923,-3288.037,-3478.359
clueweb12-1107wb-62-04310,-2004.704,-2079.439
clueweb12-0208wb-21-35728,0.000,0.000
clueweb12-1401wb-18-15425,-2482.308,-2512.846
clueweb12-0701wb-00-19067,-3484.863,-3620.547
clueweb12-0311wb-68-06806,-20866.160,-20481.596
clueweb12-1800tw-55-14640,-2456.233,-2571.389
clueweb12-0311wb-94-00865,-148.519,-157.932
clueweb12-1103wb-42-13491,-14895.915,-14710.817
clueweb12-0202wb-68-16813,-2939.575,-2922.931
clueweb12-1902wb-67-12694,-10070.026,-10377.648
clueweb12-1604wb-09-04465,-19010.951,-19945.902
clueweb12-1306wb-43-18381,0.000,0.000
clueweb12-0012wb-62-17136,-2412.854,-2543.541
clueweb12-1717wb-32-24847,0.000,0.000
clueweb12-1800tw-52-02742,-23944.676,-26017.637
clueweb12-0304wb-01-27223,-1864.001,-1974.885
clueweb12-0714wb-60-12277,-419.017,-466.071
clueweb12-0307wb-09-05878,-2761.353,-2839.860
clueweb12-1809wb-89-23168,-4596.533,-4719.585
clueweb12-1813wb-41-24251,-1235.078,-1246.219
clueweb12-1406wb-61-17441,-3435.802,-3484.335
clueweb12-1314wb-68-18223,-4129.099,-4288.397
clueweb12-0208wb-11-32738,-2107.664,-2272.400
clueweb12-0109wb-83-14628,0.000,0.000
clueweb12-1415wb-21-23958,-1385.904,-1467.804
clueweb12-0100wb-69-06248,-5896.062,-6477.574
clueweb12-0207wb-59-02385,-217.619,-222.229
clueweb12-1702wb-39-29743,0.000,0.000
clueweb12-0002wb-10-00545,-5696.496,-5948.020
clueweb12-0916wb-36-05685,-22295.674,-23539.355
clueweb12-0813wb-07-08239,-5542.042,-5757.961
clueweb12-1809wb-33-11643,-1253.114,-1322.342
clueweb12-0908wb-82-25061,-1006.372,-1123.502
clueweb12-1107wb-73-13579,-6748.492,-6978.205
clueweb12-0918wb-43-26935,-478.489,-518.677
clueweb12-0105wb-90-11725,-8311.942,-8506.836
clueweb12-1103wb-28-09988,-9955.148,-10231.632
clueweb12-0700wb-67-06708,-9285.115,-9842.799
clueweb12-0608wb-67-23298,-1560.290,-1574.324
clueweb12-1504wb-32-03858,-192.167,-214.272
clueweb12-0109wb-38-30511,-930.130,-979.068
clueweb12-0406wb-54-29890,-906.287,-933.752
clueweb12-1505wb-38-18757,-188.480,-208.823
clueweb12-1100tw-90-16035,-244.993,-264.508
clueweb12-0807wb-31-17472,-2696.908,-2751.301
clueweb12-0701wb-14-14138,-819.253,-838.656
clueweb12-1408wb-59-15674,-5925.723,-6210.594
clueweb12-1610wb-08-25764,0.000,0.000
clueweb12-1019wb-13-09671,0.000,0.000
clueweb12-1909wb-33-26173,0.000,0.000
clueweb12-0101wb-42-11185,-1265.384,-1314.423
clueweb12-1614wb-06-00381,0.000,0.000
clueweb12-0301wb-25-04556,-1429.543,-1424.385
clueweb12-1709wb-07-17879,-2356.836,-2499.056
clueweb12-0103wb-06-19878,-196.495,-210.378
clueweb12-0400tw-74-08755,-3723.748,-3739.213
clueweb12-0305wb-97-06751,-2041.665,-2234.188
clueweb12-1703wb-03-04395,0.000,0.000
clueweb12-0409wb-09-10069,-18385.189,-19066.707
clueweb12-1607wb-17-02386,-2088.246,-2213.038
clueweb12-1216wb-35-19709,-14248.328,-15381.725
clueweb12-0002wb-97-13680,0.000,0.000
clueweb12-1512wb-60-08149,-2574.164,-2620.817
clueweb12-1019wb-27-00059,-1778.121,-1823.144
clueweb12-0504wb-45-34616,-1672.241,-1671.350
clueweb12-0302wb-12-32656,-1395.247,-1492.590
clueweb12-1505wb-52-22610,-9478.258,-9601.094
clueweb12-0202wb-06-35268,-2206.711,-2204.014
clueweb12-0307wb-38-15180,-2964.501,-3218.242
clueweb12-1313wb-92-00760,0.000,0.000
clueweb12-0205wb-13-12297,0.000,0.000
clueweb12-0917wb-66-02947,-1112.043,-1094.589
clueweb12-1806wb-44-12017,-5710.061,-5976.201
clueweb12-0203wb-23-19846,-867.694,-960.629
clueweb12-0100wb-01-22155,-1602.402,-1691.014
clueweb12-1020wb-77-15681,0.000,0.000
clueweb12-1611wb-86-27666,-3035.680,-3245.640
clueweb12-0411wb-11-20540,-4182.989,-4372.884
clueweb12-0106wb-26-27786,-10180.112,-10160.762
clueweb12-1610wb-42-01454,-982.554,-1025.496
clueweb12-1302wb-63-12741,0.000,0.000
clueweb12-0606wb-19-26655,-36726.949,-37274.074
clueweb12-0611wb-38-23088,0.000,0.000
clueweb12-0603wb-69-04499,-757.035,-806.203
clueweb12-1605wb-76-08390,-216.553,-222.902
clueweb12-0104wb-89-11528,-229.550,-237.029
clueweb12-0201wb-81-31089,-17371.227,-17980.666
clueweb12-0302wb-73-25003,0.000,0.000
clueweb12-1207wb-97-10522,-6121.259,-6464.749
clueweb12-0002wb-40-00883,0.000,0.000
clueweb12-0101wb-05-08124,-2693.190,-2818.359
clueweb12-0210wb-96-06119,-6022.333,-6266.421
clueweb12-0000tw-33-01824,-916.552,-969.278
clueweb12-1807wb-52-27460,-21371.193,-21977.340
clueweb12-0309wb-02-02638,-2009.434,-2121.976
clueweb12-0012wb-12-19144,0.000,0.000
clueweb12-1804wb-87-06209,-805.201,-865.230
clueweb12-0303wb-80-05410,-583.791,-638.925
clueweb12-1503wb-12-20474,-6628.592,-7007.539
clueweb12-1017wb-32-20948,-10757.188,-10740.556
clueweb12-0104wb-29-20386,-1026.966,-1074.971
clueweb12-1613wb-09-18115,-27610.402,-29823.939
clueweb12-1307wb-20-34091,-118.320,-130.759
clueweb12-0705wb-04-20766,-1146.730,-1201.642
clueweb12-1401wb-43-10527,-255.699,-253.980
clueweb12-1201wb-37-10898,-174.092,-177.689
clueweb12-1707wb-32-12485,-13154.164,-13470.777
clueweb12-0109wb-38-09976,-1658.552,-1683.750
clueweb12-1611wb-71-19402,-1504.881,-1549.052
clueweb12-0111wb-50-12358,-78935.617,-81308.445
clueweb12-1313wb-78-19707,-10146.637,-10245.570
clueweb12-0000wb-00-40705,0.000,0.000
clueweb12-0811wb-96-07300,-10714.152,-11174.581
clueweb12-0809wb-70-14158,-4667.959,-4836.523
clueweb12-0000wb-21-13833,-548.049,-534.761
clueweb12-0410wb-38-21654,0.000,0.000
clueweb12-0010wb-39-16315,-993.559,-1024.583
clueweb12-0817wb-95-13945,-15233.829,-15249.957
clueweb12-0310wb-34-23554,-2284.550,-2303.690
clueweb12-0310wb-04-15064,-1025.383,-1051.931
clueweb12-0901tw-12-04077,-831.441,-904.762
clueweb12-0606wb-39-01271,-37488.715,-38190.348
clueweb12-0815wb-58-16642,-1064.511,-1062.777
clueweb12-0307wb-17-16188,-3257.430,-3362.937
clueweb12-1201wb-49-00944,-1797.356,-1796.689
clueweb12-0510wb-92-21168,-2204.612,-2297.055
clueweb12-0111wb-02-17139,-1338.831,-1354.691
clueweb12-0002wb-59-22645,-577.199,-602.716
clueweb12-0210wb-40-04714,-376.777,-374.927
clueweb12-1105wb-97-12474,-1329.673,-1395.722
clueweb12-0912wb-43-05708,-6030.327,-6400.022
clueweb12-0104wb-60-14141,-2415.158,-2511.497
clueweb12-0911wb-57-29106,-1402.149,-1426.585
clueweb12-1612wb-24-28674,-3451.634,-3638.953
clueweb12-1400wb-51-22122,-1683.618,-1730.925
clueweb12-1017wb-39-18614,-1056.327,-1095.671
clueweb12-0000wb-19-14220,-1428.672,-1520.636
clueweb12-0309wb-46-09195,-1212.731,-1234.360
clueweb12-0003wb-34-01791,-793.953,-853.750
clueweb12-0604wb-58-09327,-1176.879,-1234.354
clueweb12-1501wb-17-14920,-26881.682,-28255.127
clueweb12-1202wb-81-11724,-17123.117,-18364.971
clueweb12-0703wb-54-03700,-2848.678,-2985.332
clueweb12-1305wb-59-10984,-20624.426,-22224.480
clueweb12-0700wb-47-12353,0.000,0.000
clueweb12-1215wb-21-16754,-1019.522,-1096.586
clueweb12-0013wb-60-02323,-3874.070,-3934.238
clueweb12-1500wb-53-23442,-3115.543,-3267.310
clueweb12-1316wb-04-21842,-5589.475,-5648.043
clueweb12-1214wb-13-14020,-4144.153,-4381.612
clueweb12-0909wb-58-28865,-2625.571,-2624.077
clueweb12-1809wb-36-23719,-1246.749,-1308.826
clueweb12-0606wb-04-26163,-2454.367,-2640.927
clueweb12-0813wb-22-09721,-29290.051,-30819.068
clueweb12-1604wb-36-17933,-448.662,-436.647
clueweb12-1612wb-53-08585,-67453.141,-72327.188
clueweb12-0808wb-30-01818,-9196.559,-9768.219
clueweb12-1100tw-30-02750,-19440.920,-20940.451
clueweb12-1100tw-26-00228,-625.497,-637.002
clueweb12-0717wb-26-05300,-3492.442,-3757.642
clueweb12-0301wb-24-19161,-6755.446,-6853.896
clueweb12-1910wb-27-09229,0.000,0.000
clueweb12-0203wb-61-27773,0.000,0.000
clueweb12-1209wb-57-08037,-1577.369,-1668.020
clueweb12-1702wb-92-16756,0.000,0.000
clueweb12-1208wb-53-21624,-2473.884,-2605.810
clueweb12-0109wb-39-27362,-6136.988,-6406.641
clueweb12-0303wb-97-09607,-10582.371,-10509.003
clueweb12-0410wb-33-33425,-1910.051,-1916.188
clueweb12-0000tw-14-17390,-8026.099,-8210.790
clueweb12-0918wb-46-02244,-224.176,-247.053
clueweb12-0603wb-13-25606,-5618.482,-5811.561
clueweb12-0412wb-14-22162,0.000,0.000
clueweb12-0900wb-77-19513,-5216.260,-5290.906
clueweb12-0003wb-61-27577,-980.379,-1026.853
clueweb12-0305wb-09-14834,-11344.957,-11053.973
clueweb12-1509wb-51-12316,-1471.564,-1556.212
clueweb12-0110wb-89-05602,-247.803,-263.045
clueweb12-1408wb-61-19745,-4526.170,-4863.396
clueweb12-0001wb-04-22227,-1495.875,-1571.384
clueweb12-1501wb-37-28907,-6199.776,-6543.594
clueweb12-0010wb-95-16202,-1464.864,-1599.620
clueweb12-1406wb-20-00487,-882.590,-917.455
clueweb12-0310wb-74-12123,0.000,0.000
clueweb12-0917wb-20-16363,-502.665,-519.256
clueweb12-0101wb-92-15129,-1701.570,-1811.942
clueweb12-1008wb-33-00617,-2183.170,-2262.787
clueweb12-1308wb-52-16258,-16300.832,-17720.945
clueweb12-1303wb-49-00613,0.000,0.000
clueweb12-0010wb-43-05005,-32340.746,-32470.678
clueweb12-0400wb-71-06522,-6860.026,-7161.619
clueweb12-0211wb-00-08874,-2255.523,-2400.019
clueweb12-0901wb-51-07771,-2418.575,-2563.549
clueweb12-1019wb-70-00527,-1443.604,-1500.771
clueweb12-1805wb-97-04554,-169.458,-180.754
clueweb12-0103wb-98-14911,-2329.721,-2368.206
clueweb12-1907wb-29-11870,-1435.005,-1464.054
clueweb12-1500tw-56-16238,-18128.631,-19521.758
clueweb12-1216wb-98-06452,-3427.616,-3653.088
clueweb12-0200wb-40-32550,0.000,0.000
clueweb12-0300wb-41-00422,0.000,0.000
clueweb12-0111wb-24-12763,-19029.162,-20111.303
clueweb12-1511wb-21-24767,-18458.932,-19191.182
clueweb12-0007wb-51-07080,0.000,0.000
clueweb12-0108wb-53-20014,0.000,0.000
clueweb12-1104wb-23-02031,-472.345,-524.101
clueweb12-1103wb-39-23018,-10065.633,-10014.176
clueweb12-0818wb-54-22014,0.000,0.000
clueweb12-0013wb-60-07253,-4975.551,-5109.608
clueweb12-0610wb-41-14210,0.000,0.000
clueweb12-1707wb-49-19416,-28259.848,-29580.594
clueweb12-0600wb-89-15318,-5195.259,-5510.336
clueweb12-0510wb-03-24185,0.000,0.000
clueweb12-0501wb-87-34356,-3215.634,-3263.195
clueweb12-1911wb-48-22468,-191.248,-215.163
clueweb12-1200wb-35-13983,-3897.959,-4170.346
clueweb12-0106wb-01-16428,-567.303,-602.577
clueweb12-1003wb-22-04842,-191.166,-209.585
clueweb12-0200wb-64-01106,-5198.649,-5141.312
clueweb12-1701wb-68-05531,-5296.748,-5733.985
clueweb12-0202wb-95-30841,-2278.174,-2344.091
clueweb12-0901wb-73-27677,-3336.111,-3444.934
clueweb12-1604wb-67-19521,-282.686,-278.790
clueweb12-0712wb-97-19019,-530.741,-593.280
clueweb12-1304wb-64-13045,-2706.548,-2787.669
clueweb12-1513wb-45-10929,-268.892,-291.280
clueweb12-1615wb-65-23555,-667.583,-719.177
clueweb12-0205wb-34-33767,-3340.928,-3575.603
clueweb12-0111wb-47-06957,-4053.878,-4280.494
clueweb12-1800wb-84-09593,-2162.462,-2260.537
clueweb12-1205wb-29-15653,-825.552,-823.803
clueweb12-0305wb-87-26468,-1743.850,-1812.982
clueweb12-1703wb-72-01179,-1147.750,-1167.315
clueweb12-1000tw-55-11496,-1370.269,-1450.533
clueweb12-1302wb-51-18470,-2519.802,-2673.558
clueweb12-0503wb-70-07016,-1544.275,-1554.005
clueweb12-0008wb-56-15721,-1245.798,-1253.386
clueweb12-1905wb-62-09296,-2337.354,-2435.815
clueweb12-0410wb-78-31867,-4859.945,-4957.528
clueweb12-0112wb-41-27868,-7516.960,-8222.740
clueweb12-0606wb-35-08346,-23644.555,-25525.062
clueweb12-1807wb-12-14494,-203.431,-207.020
clueweb12-0303wb-21-33195,-223.754,-223.954
clueweb12-0100wb-02-26486,-29298.443,-30568.205
clueweb12-0204wb-99-15686,-1673.167,-1734.447
clueweb12-1405wb-58-05974,-234.765,-245.361
clueweb12-0303wb-86-17503,-7479.424,-7416.609
clueweb12-0212wb-12-13403,0.000,0.000
clueweb12-0711wb-58-08155,-1010.816,-1094.898
clueweb12-0804wb-49-06428,-3338.861,-3603.903
clueweb12-0100tw-07-21686,-1950.769,-2106.370
clueweb12-1007wb-19-16200,-19728.332,-20538.506
clueweb12-0304wb-52-36511,0.000,0.000
clueweb12-1200wb-29-14477,-5479.727,-5390.665
clueweb12-1804wb-62-13282,-1741.463,-1871.379
clueweb12-0411wb-76-17319,0.000,0.000
clueweb12-0300wb-36-27622,-2506.399,-2704.204
clueweb12-0107wb-34-02969,-3486.349,-3526.260
clueweb12-0100wb-46-27962,-1041.239,-1082.640
clueweb12-1020wb-71-21147,-2691.017,-2638.291
clueweb12-1613wb-04-24328,-27610.402,-29823.939
clueweb12-0306wb-97-11098,-6073.290,-6201.952
clueweb12-1807wb-80-11106,-1403.242,-1477.617
clueweb12-0608wb-73-33494,-575.320,-615.736
clueweb12-0605wb-20-16403,-1547.229,-1723.635
clueweb12-1611wb-23-09033,-2805.764,-3061.329
clueweb12-1400wb-23-01572,-2330.076,-2450.656
clueweb12-1711wb-06-08705,-7835.695,-8189.945
clueweb12-0105wb-55-07174,-18835.049,-19336.434
clueweb12-0001wb-53-25909,-136.590,-144.502
clueweb12-0209wb-48-06738,0.000,0.000
clueweb12-0503wb-90-25972,0.000,0.000
clueweb12-1000tw-30-13932,0.000,0.000
clueweb12-1601wb-96-29311,-8556.969,-9107.824
clueweb12-1912wb-40-03884,-1298.395,-1322.698
clueweb12-0408wb-27-17140,-1150.488,-1185.576
clueweb12-0510wb-59-16194,-27829.828,-28180.277
clueweb12-1300tw-26-08269,-328.920,-348.496
clueweb12-0205wb-30-08223,-6483.487,-6955.356
clueweb12-1808wb-21-05078,-2682.759,-2802.710
clueweb12-0004wb-48-15023,-5026.345,-5178.863
clueweb12-0512wb-09-07645,-2846.298,-2857.663
clueweb12-0200tw-35-18752,0.000,0.000
clueweb12-1013wb-73-16356,-10672.222,-11137.054
clueweb12-0811wb-47-02981,-12882.935,-12794.067
clueweb12-0800wb-23-16124,0.000,0.000
clueweb12-1900wb-59-04680,-1726.372,-1814.600
clueweb12-1308wb-44-29541,-178.066,-197.813
clueweb12-0009wb-94-24466,-610.572,-640.103
clueweb12-0013wb-32-03555,-416.170,-423.616
clueweb12-0909wb-20-19954,0.000,0.000
clueweb12-1112wb-72-08034,-18590.061,-19621.590
clueweb12-1104wb-29-09266,0.000,0.000
clueweb12-0714wb-52-06231,-1003.511,-1066.858
clueweb12-1702wb-49-13855,-2643.175,-2807.789
clueweb12-0302wb-49-02407,-1340.287,-1396.208
clueweb12-0209wb-41-05198,-11454.747,-11843.997
clueweb12-0108wb-31-02537,-7523.384,-8003.361
clueweb12-0700tw-23-15856,-594.230,-642.330
clueweb12-0204wb-02-20718,-726.439,-736.645
clueweb12-0609wb-28-18409,-2012.950,-2111.432
clueweb12-0000wb-20-15490,-236.239,-259.393
clueweb12-1205wb-71-08954,-5300.651,-5612.758
clueweb12-1813wb-48-14106,-5117.254,-5482.765
clueweb12-0104wb-58-09560,-810.279,-857.378
clueweb12-0500wb-61-17594,-1950.056,-1940.424
clueweb12-0209wb-78-15943,-947.076,-975.269
clueweb12-1104wb-07-09781,-2370.777,-2426.792
clueweb12-0300wb-05-27044,-1217.975,-1287.210
clueweb12-1002wb-63-19961,-3869.255,-3823.406
clueweb12-0205wb-72-20365,-1733.644,-1837.133
clueweb12-0814wb-98-17718,-6473.582,-7023.797
clueweb12-1802wb-44-17869,-16476.641,-17339.889
clueweb12-1310wb-76-20948,-40575.770,-43868.879
clueweb12-0300tw-31-08880,-1419.057,-1453.899
clueweb12-0300wb-24-15705,-4095.861,-4365.425
clueweb12-0600tw-04-17063,-2565.074,-2742.432
clueweb12-1705wb-79-04161,-1026.306,-1102.429
clueweb12-1306wb-87-23286,-213.361,-222.513
clueweb12-0911wb-88-01360,-2365.685,-2480.137
clueweb12-0211wb-02-30338,-2414.120,-2488.965
clueweb12-0310wb-25-20615,-249.698,-253.524
clueweb12-1216wb-94-01368,-16409.250,-16922.883
clueweb12-0605wb-20-20998,-711.863,-758.590
clueweb12-0208wb-23-25650,-11071.850,-11547.135
clueweb12-0818wb-39-18647,-2879.175,-2916.052
clueweb12-0108wb-67-03528,0.000,0.000
clueweb12-0602wb-24-20956,-4460.056,-4646.246
clueweb12-0105wb-82-06455,-9298.074,-9432.620
clueweb12-0405wb-16-23208,-986.586,-1093.937
clueweb12-1200wb-95-16348,-4941.672,-5259.978
clueweb12-1108wb-67-14973,-19860.941,-21268.219
clueweb12-0910wb-88-22196,0.000,0.000
clueweb12-1614wb-96-09216,-1782.349,-1839.633
clueweb12-0003wb-46-08232,-1036.426,-1046.495
clueweb12-0410wb-87-25497,-2127.770,-2254.210
clueweb12-1100wb-84-15863,-453.187,-501.526
clueweb12-1010wb-03-09896,-150.215,-164.672
clueweb12-0607wb-46-29303,-2475.077,-2599.054
clueweb12-1020wb-53-02734,-25712.070,-26845.631
clueweb12-1108wb-14-17821,-672.668,-724.084
clueweb12-0102wb-01-24377,-5664.448,-5765.771
clueweb12-0111wb-58-15077,-2700.001,-2750.774
clueweb12-0203wb-81-12977,-1410.886,-1512.436
clueweb12-1706wb-00-18122,-1347.927,-1398.749
clueweb12-1500wb-95-18680,-112.966,-122.204
clueweb12-0006wb-20-01091,-972.019,-1030.811
clueweb12-0918wb-23-21909,-23485.334,-25130.627
clueweb12-1101wb-26-02505,-6952.276,-7223.676
clueweb12-1000wb-26-03428,-457.031,-468.608
clueweb12-1107wb-67-06462,0.000,0.000
clueweb12-1801wb-68-12452,0.000,0.000
clueweb12-0103wb-90-06095,-1306.128,-1378.348
clueweb12-1810wb-98-00043,-1413.656,-1525.004
clueweb12-0101wb-66-26995,-7491.484,-7977.956
clueweb12-1600wb-84-18236,-2480.046,-2467.658
clueweb12-0210wb-51-02771,0.000,0.000
clueweb12-0918wb-60-25285,-12927.498,-12584.388
clueweb12-0310wb-26-02796,0.000,0.000
clueweb12-1811wb-30-28868,-1127.048,-1199.561
clueweb12-1005wb-41-19320,-1365.080,-1400.525
clueweb12-1812wb-35-02863,0.000,0.000
clueweb12-1510wb-26-09337,-7810.149,-7999.209
