filename,lm_clef15_vhard,lm_clef15_hard,lm_clef15_easy,lm_clef15_veasy
clueweb12-0703wb-49-15157,-3022.853,-2930.214,-2949.431,-3071.782
clueweb12-1514wb-89-14549,-166.723,-150.148,-148.028,-129.532
clueweb12-0201wb-75-12590,-2320.398,-2293.319,-2347.491,-2316.395
clueweb12-0201wb-89-26185,-3614.856,-3520.780,-3528.576,-3553.271
clueweb12-1600wb-16-06410,-4449.861,-4224.746,-4348.890,-4516.094
clueweb12-0110wb-15-04593,-479.987,-460.862,-478.149,-475.541
clueweb12-0006wb-65-33010,-7541.231,-7654.230,-7844.983,-7911.679
clueweb12-0411wb-50-20645,-3510.778,-3383.214,-3396.696,-3535.876
clueweb12-0804wb-92-11661,-16870.111,-16548.994,-17078.332,-17163.502
clueweb12-0408wb-91-19229,-318.653,-320.438,-337.760,-342.833
clueweb12-1512wb-25-24904,-5827.431,-5499.694,-5477.855,-5453.276
clueweb12-0412wb-22-01812,-1522.333,-1472.933,-1505.718,-1539.479
clueweb12-0305wb-97-26048,-3227.222,-3085.165,-2977.988,-2946.601
clueweb12-0502wb-68-25063,-6575.704,-6618.267,-6911.767,-7093.933
clueweb12-1502wb-82-20140,-6209.028,-5969.607,-5953.828,-5957.575
clueweb12-1304wb-90-05959,-141.589,-131.079,-142.189,-113.316
clueweb12-1300tw-00-21142,0.000,0.000,0.000,0.000
clueweb12-0206wb-49-03781,0.000,0.000,0.000,0.000
clueweb12-0008wb-36-00713,-2225.872,-2107.837,-2103.441,-2084.583
clueweb12-0903wb-19-14160,-3459.717,-3295.114,-3266.417,-3231.383
clueweb12-1403wb-20-08480,-1102.650,-1058.360,-1065.991,-1057.570
clueweb12-0100wb-41-27696,-159.994,-151.294,-156.931,-153.319
clueweb12-1911wb-42-33726,-6117.874,-5789.602,-5696.536,-5745.169
clueweb12-1500tw-59-14786,-936.913,-924.489,-923.753,-904.594
clueweb12-0300wb-83-26346,-3459.281,-3426.374,-3464.726,-3422.145
clueweb12-1217wb-31-22091,0.000,0.000,0.000,0.000
clueweb12-1009wb-85-01806,-2132.625,-2114.162,-2093.497,-2077.885
clueweb12-0308wb-71-09479,-739.459,-713.375,-723.790,-720.784
clueweb12-1413wb-15-07658,-2158.085,-2090.512,-2121.253,-2166.639
clueweb12-1615wb-63-26188,-3893.050,-3717.440,-3681.967,-3717.432
clueweb12-0706wb-31-06439,-109950.922,-104142.250,-102320.414,-102467.133
clueweb12-0108wb-58-01105,-3640.601,-3487.356,-3463.752,-3473.234
clueweb12-0102wb-02-26379,-397.780,-375.162,-327.029,-378.816
clueweb12-0205wb-67-07360,-711.570,-696.591,-698.712,-687.300
clueweb12-1504wb-42-11693,-7210.419,-6847.934,-6726.689,-6657.155
clueweb12-1601wb-96-12284,-2593.573,-2607.678,-2692.538,-2708.214
clueweb12-0410wb-27-25848,-6563.009,-6179.155,-6313.280,-6348.324
clueweb12-0207wb-53-13382,-10752.888,-10210.762,-10108.562,-10361.565
clueweb12-1909wb-30-06686,-412.108,-422.174,-427.652,-444.518
clueweb12-1010wb-93-27072,0.000,0.000,0.000,0.000
clueweb12-0408wb-71-05166,-573.867,-546.415,-563.142,-567.982
clueweb12-1111wb-05-25553,0.000,0.000,0.000,0.000
clueweb12-0109wb-19-11637,-13234.245,-12534.753,-12897.917,-13133.404
clueweb12-1213wb-10-22026,-33856.672,-31884.131,-33224.902,-34278.785
clueweb12-0508wb-91-02660,-1249.419,-1185.951,-1203.203,-1206.694
clueweb12-1610wb-70-11119,-3695.275,-3552.366,-3613.782,-3646.199
clueweb12-1700wb-97-04530,-4278.928,-4150.293,-4145.395,-4124.448
clueweb12-0607wb-08-33062,-492.400,-486.407,-498.592,-498.363
clueweb12-0816wb-65-11471,0.000,0.000,0.000,0.000
clueweb12-0302wb-28-07374,-157.233,-152.098,-153.319,-153.818
clueweb12-0111wb-91-01039,-21722.375,-21714.613,-22695.100,-23117.072
clueweb12-1802wb-22-10559,-821.365,-785.163,-765.558,-691.871
clueweb12-0206wb-92-22431,-21262.957,-21198.822,-21908.604,-22310.012
clueweb12-0907wb-59-10739,-3611.307,-3444.950,-3464.496,-3515.074
clueweb12-0304wb-53-15825,-1344.630,-1276.786,-1266.974,-1264.720
clueweb12-0501wb-55-06262,0.000,0.000,0.000,0.000
clueweb12-0713wb-06-01508,-2467.214,-2162.946,-2466.636,-2571.198
clueweb12-0700wb-20-26388,-38011.363,-37411.168,-37224.902,-36394.012
clueweb12-0111wb-33-00517,-4356.257,-4154.870,-4203.710,-4235.974
clueweb12-1711wb-24-06194,-567.650,-568.760,-568.109,-567.164
clueweb12-0600tw-18-16522,-1877.319,-1785.373,-1773.840,-1782.804
clueweb12-0100wb-30-03894,-3044.390,-2999.625,-3093.100,-3107.944
clueweb12-0200wb-78-31928,-389.177,-381.288,-395.977,-400.331
clueweb12-1507wb-19-06815,-130106.469,-123332.922,-118407.312,-117282.539
clueweb12-0305wb-16-11015,-7568.072,-6504.530,-6514.615,-7678.699
clueweb12-1705wb-98-12584,0.000,0.000,0.000,0.000
clueweb12-1300wb-01-05590,-19115.480,-17999.297,-18240.336,-18943.090
clueweb12-0511wb-37-01990,-2162.710,-1895.899,-1931.941,-2119.703
clueweb12-0916wb-72-15196,-17049.156,-17140.381,-17905.867,-18365.797
clueweb12-0303wb-39-31354,-11929.338,-11296.354,-11470.794,-12013.231
clueweb12-1701wb-39-18838,-35805.789,-33946.379,-33850.547,-33920.918
clueweb12-0202wb-87-01260,-1664.575,-1640.289,-1632.964,-1602.422
clueweb12-0202wb-32-04411,-21021.477,-21441.801,-22392.043,-22650.357
clueweb12-1705wb-35-19099,0.000,0.000,0.000,0.000
clueweb12-0112wb-04-19305,0.000,0.000,0.000,0.000
clueweb12-1909wb-31-21852,-11784.585,-11406.377,-11365.921,-11351.745
clueweb12-1803wb-69-03700,-8646.008,-8054.714,-8138.827,-8205.448
clueweb12-0312wb-27-19068,-26430.102,-24334.025,-25769.785,-26579.572
clueweb12-0606wb-14-20149,0.000,0.000,0.000,0.000
clueweb12-0206wb-08-27692,-22633.139,-21526.645,-21508.422,-21542.672
clueweb12-1100tw-94-22066,-672.507,-642.482,-634.189,-642.387
clueweb12-0101wb-64-12901,-1213.180,-1177.386,-1172.537,-1166.209
clueweb12-0200wb-64-26675,-2049.850,-1957.953,-1992.936,-1979.098
clueweb12-1512wb-62-03851,-6149.741,-6031.654,-6029.094,-5994.211
clueweb12-1513wb-14-18309,-7812.374,-7714.277,-7789.136,-7831.253
clueweb12-0401wb-04-04937,-49849.066,-48492.121,-48472.891,-49403.953
clueweb12-0012wb-25-00853,-425.480,-424.254,-435.153,-439.380
clueweb12-0204wb-98-10568,0.000,0.000,0.000,0.000
clueweb12-0704wb-24-24620,-10097.204,-9720.062,-10012.035,-10314.894
clueweb12-1905wb-72-05918,-1499.751,-1377.865,-1358.267,-1416.912
clueweb12-1008wb-41-17399,-186.973,-164.656,-171.461,-168.527
clueweb12-1705wb-19-25558,-1330.008,-1314.879,-1316.761,-1322.835
clueweb12-0110wb-94-27162,0.000,0.000,0.000,0.000
clueweb12-1101wb-73-12309,0.000,0.000,0.000,0.000
clueweb12-1003wb-23-18774,-1141.584,-1112.439,-1133.371,-1139.561
clueweb12-0813wb-43-13415,0.000,0.000,0.000,0.000
clueweb12-1913wb-56-17413,0.000,0.000,0.000,0.000
clueweb12-0209wb-70-22695,-3210.985,-3012.344,-2896.973,-2842.650
clueweb12-0112wb-66-17636,-9324.464,-8999.500,-9112.266,-9250.300
clueweb12-0100tw-04-02320,0.000,0.000,0.000,0.000
clueweb12-0717wb-30-04940,-1213.001,-1185.402,-1189.077,-1207.912
clueweb12-0001wb-60-29784,-701.956,-687.987,-704.679,-705.765
clueweb12-0311wb-05-06098,-2997.977,-2836.853,-2837.664,-2844.604
clueweb12-1314wb-87-14127,-392.815,-352.820,-334.238,-334.854
clueweb12-1009wb-60-16715,-1936.187,-1947.767,-1981.595,-1958.611
clueweb12-0601wb-07-23660,-2462.873,-2339.844,-2264.856,-2246.460
clueweb12-0705wb-61-02415,-3735.687,-3588.592,-3681.595,-3784.530
clueweb12-1412wb-90-06301,-3300.059,-3226.684,-3334.306,-3385.883
clueweb12-0001wb-79-07835,-2856.613,-2817.975,-2850.683,-2824.406
clueweb12-1602wb-45-30257,-1662.392,-1649.019,-1651.265,-1642.443
clueweb12-0804wb-92-03161,-5234.022,-5035.597,-5194.474,-5251.433
clueweb12-0202wb-09-33833,-5389.029,-5358.321,-5625.216,-5700.521
clueweb12-1110wb-32-26642,0.000,0.000,0.000,0.000
clueweb12-0409wb-20-05968,-7756.139,-7336.020,-6944.111,-6854.137
clueweb12-1109wb-94-21596,-2590.359,-2491.302,-2520.282,-2550.530
clueweb12-0013wb-46-24647,-51364.562,-49207.148,-49229.430,-49252.242
clueweb12-1010wb-41-10545,-65.222,-62.072,-65.258,-64.051
clueweb12-0302wb-32-17167,-3742.377,-3602.766,-3675.980,-3735.223
clueweb12-0906wb-56-16940,-6249.603,-5995.968,-5862.217,-5818.306
clueweb12-0304wb-47-12647,-9720.878,-9380.347,-9229.678,-9135.501
clueweb12-0410wb-06-28901,-1697.375,-1661.599,-1683.478,-1762.758
clueweb12-1512wb-06-22909,-9731.071,-9546.529,-9600.517,-9499.464
clueweb12-0800tw-34-05613,0.000,0.000,0.000,0.000
clueweb12-0816wb-39-04602,-21363.959,-25145.945,-26709.580,-27137.480
clueweb12-0405wb-94-07978,-314.309,-295.047,-291.436,-281.117
clueweb12-0901wb-74-22051,0.000,0.000,0.000,0.000
clueweb12-0705wb-00-22144,-12422.511,-12014.925,-12285.132,-12310.570
clueweb12-0011wb-44-31155,-8346.783,-8156.123,-8076.917,-7984.545
clueweb12-0813wb-59-26346,-12692.475,-12658.120,-12965.330,-12861.766
clueweb12-0004wb-02-02239,-3885.999,-3811.936,-3810.050,-3766.486
clueweb12-1508wb-03-11064,0.000,0.000,0.000,0.000
clueweb12-1100tw-99-13126,-5217.578,-5131.698,-5240.072,-5255.175
clueweb12-0108wb-48-00615,-17821.875,-17926.982,-18375.242,-18662.504
clueweb12-0211wb-38-08068,-7748.730,-7477.305,-7607.019,-7628.322
clueweb12-0108wb-45-28081,-8792.644,-8434.248,-8361.110,-8254.222
clueweb12-0602wb-30-06616,0.000,0.000,0.000,0.000
clueweb12-1213wb-66-24784,0.000,0.000,0.000,0.000
clueweb12-0211wb-49-25404,-10347.358,-9974.100,-9786.964,-9784.110
clueweb12-0303wb-04-09703,-179.928,-162.683,-172.361,-181.952
clueweb12-1302wb-90-30072,-201.550,-190.762,-199.881,-214.537
clueweb12-1414wb-21-19224,-2613.912,-2542.897,-2547.956,-2522.654
clueweb12-1312wb-38-08016,0.000,0.000,0.000,0.000
clueweb12-0712wb-56-16066,-34353.875,-33727.508,-34116.895,-33856.730
clueweb12-0700tw-31-20735,-4811.997,-4612.667,-4665.214,-4738.016
clueweb12-0000wb-21-14127,-2085.519,-1961.761,-1979.443,-2008.942
clueweb12-0411wb-68-18905,-4066.031,-4004.189,-4161.562,-4253.137
clueweb12-1710wb-16-07824,-3331.850,-3188.220,-3202.459,-3238.420
clueweb12-1011wb-44-26387,-3286.092,-3188.014,-3234.039,-3238.941
clueweb12-0202wb-38-10338,-1321.692,-1304.112,-1303.774,-1336.921
clueweb12-0605wb-27-32959,-8260.199,-8014.662,-8279.406,-8163.715
clueweb12-0407wb-14-21211,-337.781,-321.865,-313.317,-308.743
clueweb12-1913wb-12-06893,-33147.965,-35064.273,-36975.441,-37218.648
clueweb12-0112wb-24-06941,-2386.708,-2196.095,-2394.859,-2366.119
clueweb12-1515wb-20-16491,-243976.859,-239701.547,-248043.906,-251486.703
clueweb12-1200wb-79-30434,-2436.619,-2372.158,-2453.956,-2511.213
clueweb12-1805wb-03-06046,-7258.174,-6969.633,-7069.147,-7194.165
clueweb12-0916wb-72-01669,0.000,0.000,0.000,0.000
clueweb12-0301tw-31-05295,-13916.093,-13764.136,-13893.079,-13796.776
clueweb12-0204wb-25-24052,-454.379,-435.085,-420.532,-423.413
clueweb12-0005wb-65-04829,-610.172,-596.610,-610.657,-626.868
clueweb12-1603wb-46-30873,-3704.000,-3576.901,-3625.241,-3649.530
clueweb12-0700wb-71-28960,-6129.178,-6147.825,-6277.288,-6446.571
clueweb12-1406wb-15-23287,-535.623,-535.737,-542.925,-549.098
clueweb12-0309wb-23-21297,-20381.094,-19285.908,-18480.939,-18390.359
clueweb12-0701wb-78-03929,-6101.501,-5824.162,-5941.095,-6127.233
clueweb12-1407wb-81-06529,-1147.555,-1143.333,-1137.062,-1113.370
clueweb12-0800wb-43-15002,-6582.753,-6358.498,-6450.581,-6503.835
clueweb12-0312wb-18-15743,0.000,0.000,0.000,0.000
clueweb12-1006wb-57-01302,0.000,0.000,0.000,0.000
clueweb12-0007wb-31-04635,-2003.554,-1986.628,-2039.243,-2051.387
clueweb12-1703wb-38-10076,-22166.361,-20996.891,-21235.664,-21378.676
clueweb12-1913wb-71-05044,-28896.068,-27394.584,-26114.064,-25862.053
clueweb12-1516wb-01-10829,-2767.985,-2854.212,-2954.925,-2951.619
clueweb12-0702wb-07-34228,-6220.018,-6034.406,-5982.323,-6039.882
clueweb12-1017wb-90-24288,-1826.408,-1749.912,-1762.129,-1788.012
clueweb12-1910wb-44-11113,-24470.914,-25304.521,-26479.156,-27113.697
clueweb12-0713wb-30-21655,-690.914,-652.328,-654.161,-641.568
clueweb12-0012wb-13-29223,-159.716,-159.480,-165.057,-163.105
clueweb12-0301wb-46-18139,-4750.113,-4709.292,-4875.390,-4929.805
clueweb12-0301wb-35-09879,-452.821,-435.111,-442.626,-438.151
clueweb12-0110wb-31-02700,-2359.854,-2253.772,-2183.344,-2164.341
clueweb12-0304wb-52-16456,-5649.529,-5402.225,-5431.612,-5574.191
clueweb12-0106wb-91-21073,-1586.255,-1522.474,-1533.146,-1551.643
clueweb12-0009wb-00-01483,0.000,0.000,0.000,0.000
clueweb12-0408wb-48-07049,-3381.067,-3219.258,-3180.061,-3191.591
clueweb12-0111wb-01-15205,-24974.662,-24757.297,-25195.459,-25179.418
clueweb12-0309wb-18-27455,-1722.635,-1663.654,-1669.030,-1666.201
clueweb12-0006wb-66-04018,0.000,0.000,0.000,0.000
clueweb12-0601wb-17-14767,-36974.590,-36115.680,-36532.477,-35896.613
clueweb12-0012wb-58-18517,-1842.316,-1824.326,-1852.866,-1865.268
clueweb12-1906wb-23-04901,-39343.090,-37849.945,-37223.773,-36905.273
clueweb12-1407wb-97-17455,-794.650,-754.749,-766.864,-762.941
clueweb12-1505wb-75-02737,-1042.611,-999.150,-983.648,-982.838
clueweb12-0108wb-22-24885,-7796.912,-8012.543,-8337.348,-8541.013
clueweb12-0612wb-43-25231,-3624.873,-3448.823,-3351.603,-3329.262
clueweb12-0010wb-70-07097,0.000,0.000,0.000,0.000
clueweb12-0611wb-99-23429,0.000,0.000,0.000,0.000
clueweb12-1116wb-17-21102,0.000,0.000,0.000,0.000
clueweb12-0612wb-81-15240,-4620.768,-4414.667,-4515.376,-4571.418
clueweb12-0311wb-80-24448,-289.853,-291.727,-295.110,-299.267
clueweb12-0004wb-63-18516,-5172.183,-5004.664,-4985.149,-5006.343
clueweb12-0608wb-80-29902,-34926.492,-34264.555,-35360.738,-36224.898
clueweb12-0000wb-27-06611,0.000,0.000,0.000,0.000
clueweb12-1701wb-20-24789,-946.330,-951.790,-981.181,-1009.327
clueweb12-1400wb-44-14840,-1079.735,-1044.142,-1063.310,-1073.372
clueweb12-0601wb-81-14292,-1211.981,-1197.467,-1229.405,-1261.212
clueweb12-1710wb-64-01958,-1125.380,-1099.819,-1114.671,-1091.683
clueweb12-0610wb-13-21079,-1259.425,-1228.522,-1238.478,-1247.316
clueweb12-0500wb-04-15605,-2043.813,-2000.689,-2083.473,-2098.594
clueweb12-0304wb-50-04068,-272.711,-274.458,-273.178,-274.510
clueweb12-0907wb-66-30792,-9022.597,-8661.293,-8777.467,-8837.424
clueweb12-0205wb-04-09007,-799.509,-777.431,-803.774,-799.788
clueweb12-1301wb-56-03447,0.000,0.000,0.000,0.000
clueweb12-0109wb-70-06011,0.000,0.000,0.000,0.000
clueweb12-0405wb-80-12713,-7461.968,-7082.071,-7196.184,-7313.312
clueweb12-0714wb-04-20535,-426.282,-402.149,-389.877,-386.933
clueweb12-0005wb-46-13057,-1353.980,-1336.936,-1310.486,-1288.396
clueweb12-1510wb-17-14823,-1041.909,-1008.383,-995.537,-975.656
clueweb12-1602wb-85-06719,-1402.042,-1335.703,-1325.913,-1329.380
clueweb12-0000wb-32-22296,-963.603,-920.762,-945.134,-965.758
clueweb12-0403wb-37-28705,-22531.834,-22408.350,-23086.984,-23436.277
clueweb12-0004wb-25-33410,0.000,0.000,0.000,0.000
clueweb12-0100wb-49-03880,0.000,0.000,0.000,0.000
clueweb12-1100tw-35-05540,-16885.699,-16345.100,-16630.227,-16575.264
clueweb12-0011wb-44-11541,-4857.926,-4753.539,-4736.843,-4750.408
clueweb12-0201wb-51-03319,-3137.976,-3031.745,-3121.558,-3144.143
clueweb12-0100wb-22-17126,-2972.819,-2850.716,-2868.809,-2883.599
clueweb12-0201wb-71-28922,-14475.056,-15095.818,-15702.025,-15800.616
clueweb12-0101wb-02-28145,-5192.299,-5038.859,-5197.068,-5260.334
clueweb12-1105wb-62-15847,-4609.691,-4487.553,-4462.049,-4564.053
clueweb12-1606wb-82-09847,-421.047,-398.926,-376.077,-392.475
clueweb12-0102wb-68-09342,0.000,0.000,0.000,0.000
clueweb12-0300wb-81-29548,-197.037,-185.425,-178.883,-177.853
clueweb12-0005wb-85-01287,-744.585,-707.549,-705.630,-697.540
clueweb12-1713wb-57-22021,0.000,0.000,0.000,0.000
clueweb12-1310wb-40-19243,-12309.384,-11534.911,-11474.165,-11641.789
clueweb12-1514wb-00-17421,-1016.368,-986.392,-1003.822,-1019.508
clueweb12-0206wb-44-30837,-185.122,-176.110,-179.217,-171.731
clueweb12-0309wb-03-24277,-3053.375,-2981.713,-3030.874,-3048.351
clueweb12-0407wb-18-08736,-6971.033,-6742.330,-6755.972,-6791.135
clueweb12-1011wb-32-25541,-1807.060,-1729.177,-1724.242,-1709.611
clueweb12-0915wb-26-07640,-618.055,-593.737,-597.128,-590.410
clueweb12-1205wb-50-03859,-1751.234,-1697.859,-1681.232,-1659.808
clueweb12-1400tw-47-02210,-1999.847,-1917.688,-1895.381,-1913.463
clueweb12-0012wb-68-18206,-348.853,-343.678,-349.353,-342.253
clueweb12-1702wb-98-25308,0.000,0.000,0.000,0.000
clueweb12-1401wb-30-27423,-7716.919,-7416.813,-7456.295,-7386.083
clueweb12-0203wb-31-25427,-9155.890,-8891.994,-9043.226,-9095.184
clueweb12-0602wb-52-01573,-236.862,-225.680,-224.992,-235.000
clueweb12-1400tw-34-06105,-410.439,-396.657,-377.318,-370.326
clueweb12-1717wb-07-10651,0.000,0.000,0.000,0.000
clueweb12-0201wb-98-02871,0.000,0.000,0.000,0.000
clueweb12-0102wb-48-00027,-171.338,-165.108,-163.015,-162.420
clueweb12-0310wb-52-20470,0.000,0.000,0.000,0.000
clueweb12-0505wb-92-24535,0.000,0.000,0.000,0.000
clueweb12-0201wb-32-05379,-2440.775,-2346.733,-2389.223,-2374.826
clueweb12-1713wb-54-26826,-1837.295,-1771.894,-1809.026,-1844.701
clueweb12-0905wb-99-11834,-440.645,-431.555,-437.531,-432.566
clueweb12-0202wb-24-30487,-4247.458,-4052.632,-4104.158,-4164.325
clueweb12-1812wb-69-14632,-3293.595,-3131.124,-3134.338,-3188.715
clueweb12-0502wb-18-35465,-4043.001,-3908.580,-3943.607,-3973.326
clueweb12-1615wb-90-20387,-3455.397,-3318.204,-3271.035,-3276.237
clueweb12-1200tw-69-07683,-5393.125,-5314.784,-5468.986,-5302.018
clueweb12-0405wb-90-24526,-7482.208,-6991.362,-7008.024,-7270.765
clueweb12-1811wb-54-10858,-479.408,-480.964,-494.309,-500.223
clueweb12-1005wb-95-02837,-3669.446,-3527.196,-3432.613,-3397.077
clueweb12-1304wb-11-13857,-54688.457,-52967.160,-53496.738,-54001.004
clueweb12-0407wb-00-32678,-7536.568,-6757.842,-7030.274,-7646.608
clueweb12-1406wb-04-13528,-819.109,-814.444,-834.558,-836.917
clueweb12-0510wb-25-10105,-1246.417,-1206.728,-1175.743,-1178.732
clueweb12-0301wb-81-07138,-2110.948,-2002.816,-1971.064,-1966.804
clueweb12-1509wb-91-16210,-2848.962,-2839.766,-2882.117,-2851.108
clueweb12-0200tw-29-04447,0.000,0.000,0.000,0.000
clueweb12-0112wb-69-08510,-2427.556,-2316.668,-2366.261,-2449.146
clueweb12-0606wb-22-15305,-9798.512,-9666.206,-9807.000,-10143.879
clueweb12-0004wb-29-19419,0.000,0.000,0.000,0.000
clueweb12-0609wb-06-07237,-30298.625,-30017.215,-31050.787,-31075.311
clueweb12-0013wb-42-00769,-32937.328,-31159.996,-30931.523,-31288.352
clueweb12-1814wb-71-09683,-5425.280,-5319.181,-5513.313,-5562.000
clueweb12-1115wb-24-15075,-9513.190,-9374.790,-9548.886,-9695.921
clueweb12-1715wb-97-22500,-20220.443,-19274.869,-18888.225,-18571.799
clueweb12-1716wb-18-05245,-1366.693,-1353.188,-1380.010,-1432.626
clueweb12-1306wb-98-05825,-3453.105,-3423.809,-3499.074,-3516.935
clueweb12-0005wb-07-32666,-2321.228,-2264.223,-2320.352,-2335.764
clueweb12-0512wb-64-33793,-3925.824,-3696.854,-3783.319,-3870.824
clueweb12-0011wb-89-35579,-11988.668,-11874.927,-12155.018,-12198.394
clueweb12-1405wb-55-07765,-1480.290,-1434.243,-1409.023,-1389.166
clueweb12-0807wb-60-20272,-761.257,-786.134,-789.134,-809.337
clueweb12-1515wb-08-20389,-457.255,-451.169,-456.205,-450.238
clueweb12-0007wb-78-13219,-688.050,-662.555,-631.079,-623.009
clueweb12-0204wb-02-20704,-716.911,-672.242,-697.646,-743.966
clueweb12-0003wb-13-16996,-2562.559,-2546.396,-2620.189,-2631.341
clueweb12-1215wb-98-26709,-4595.701,-4413.624,-4388.469,-4362.744
clueweb12-1812wb-97-02330,-740.609,-700.806,-678.041,-664.019
clueweb12-0308wb-20-27492,-2579.570,-2399.433,-2316.594,-2316.835
clueweb12-0302wb-28-08977,0.000,0.000,0.000,0.000
clueweb12-0509wb-23-22100,-372.691,-363.849,-348.909,-343.615
clueweb12-1711wb-12-04817,-18733.258,-18146.865,-18514.289,-18682.760
clueweb12-1504wb-04-22940,-196.850,-184.919,-177.294,-175.585
clueweb12-0302wb-45-24020,-9239.219,-9175.116,-9484.187,-9802.847
clueweb12-1712wb-83-23755,0.000,0.000,0.000,0.000
clueweb12-1209wb-18-13210,-10001.072,-9477.103,-9562.302,-9695.455
clueweb12-0813wb-24-17201,-6495.363,-6492.806,-6718.275,-6843.702
clueweb12-0400wb-30-25878,-22760.641,-22365.969,-22836.254,-22793.334
clueweb12-0204wb-28-28961,0.000,0.000,0.000,0.000
clueweb12-1406wb-23-10422,-55077.039,-56608.164,-58064.438,-59152.789
clueweb12-1910wb-37-32107,-4751.144,-4621.352,-4731.068,-4762.144
clueweb12-0400tw-11-15242,-2219.458,-2135.719,-2114.962,-2087.883
clueweb12-0001wb-05-18894,-1101.214,-1064.808,-1055.597,-1072.104
clueweb12-0111wb-07-22121,-773.740,-731.485,-737.128,-749.165
clueweb12-0607wb-79-17307,-4734.544,-4642.404,-4706.500,-4718.467
clueweb12-1214wb-82-08604,-6924.577,-6839.512,-7018.069,-7208.629
clueweb12-0815wb-82-04586,0.000,0.000,0.000,0.000
clueweb12-0611wb-78-28047,-2883.256,-2856.286,-2886.138,-2922.480
clueweb12-0917wb-88-02392,-4792.141,-4618.603,-4687.683,-4708.832
clueweb12-1503wb-18-20998,-9453.038,-8954.996,-8712.014,-8604.228
clueweb12-1600wb-59-14618,-999.571,-975.176,-994.153,-1005.461
clueweb12-1400wb-20-18238,-513.219,-482.076,-494.392,-495.087
clueweb12-1715wb-58-14952,-30944.166,-28292.518,-29737.121,-31343.916
clueweb12-1402wb-83-18044,-8011.712,-7703.834,-7926.113,-8125.479
clueweb12-0301wb-25-04220,-1391.414,-1337.286,-1324.619,-1306.550
clueweb12-0406wb-35-25751,-179.893,-180.913,-177.021,-182.474
clueweb12-1603wb-29-04822,-2846.944,-2789.218,-2815.804,-2879.931
clueweb12-1106wb-96-13978,-3745.099,-3696.638,-3774.152,-3852.294
clueweb12-0004wb-07-06845,-3511.386,-3231.324,-3271.908,-3369.128
clueweb12-0714wb-41-18765,-1709.610,-1629.496,-1648.058,-1665.453
clueweb12-1503wb-36-17121,-15042.400,-14399.203,-14480.846,-14569.158
clueweb12-0512wb-62-23027,-1369.262,-1321.705,-1360.442,-1378.440
clueweb12-0505wb-59-02972,-704.631,-698.573,-737.160,-743.866
clueweb12-1800tw-36-18967,-150.948,-138.622,-144.914,-149.973
clueweb12-0508wb-08-02226,-2394.483,-2257.850,-2233.205,-2208.441
clueweb12-1609wb-01-01285,-7548.111,-7210.630,-7374.245,-7615.547
clueweb12-0007wb-89-31509,-385.673,-382.270,-392.007,-389.530
clueweb12-1118wb-49-07114,-1903.998,-1867.720,-1866.285,-1841.206
clueweb12-0009wb-79-20192,-1367.724,-1333.258,-1379.364,-1412.339
clueweb12-0711wb-27-04594,-1810.923,-1756.686,-1766.680,-1773.886
clueweb12-1603wb-09-31726,-272.076,-270.897,-277.398,-273.422
clueweb12-0109wb-81-01919,-6567.432,-6274.234,-6328.290,-6374.969
clueweb12-0007wb-46-13853,-7271.883,-6910.759,-7176.993,-7319.087
clueweb12-1006wb-21-00817,-2179.196,-2096.619,-2097.513,-2099.828
clueweb12-0910wb-61-13169,-16975.305,-16065.374,-16222.347,-16711.395
