filename,n_abbrs,n_as,n_blockquotes,n_bolds,n_cites,n_divs,n_dls,n_forms,n_h1s,n_h2s,n_h3s,n_h4s,n_h5s,n_h6s,n_hs,n_imgs,n_inputs,n_links,n_lists,n_ols,n_ps,n_qs,n_scripts,n_spans,n_table,n_uls
clueweb12-0008wb-56-15721,0,99,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,22,0,9,0,8,0
clueweb12-1905wb-62-09296,0,164,0,0,0,31,0,2,1,1,1,0,0,0,3,12,4,2,25,0,37,0,5,11,0,25
clueweb12-0410wb-78-31867,0,103,1,0,0,41,0,2,2,5,10,0,0,0,17,16,9,5,14,0,42,0,12,0,1,14
clueweb12-0112wb-41-27868,0,83,1,8,0,3,0,1,0,0,0,0,0,0,0,4,6,0,0,0,44,0,8,0,6,0
clueweb12-0606wb-35-08346,0,193,0,0,0,71,1,3,1,0,10,11,1,0,23,22,12,7,28,0,154,0,42,16,0,27
clueweb12-1807wb-12-14494,0,2936,0,0,0,92,0,4,3,8,1,27,0,0,39,10,4,5,116,0,13,0,23,29,0,116
clueweb12-0303wb-21-33195,0,114,0,0,0,22,0,2,1,0,0,0,0,0,1,11,5,3,5,0,6,0,10,0,1,5
clueweb12-0100wb-02-26486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-0204wb-99-15686,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,47,0,1,0,0,53,0,0,0,3,0
clueweb12-1405wb-58-05974,0,475,0,1,0,56,0,2,3,0,7,0,6,0,16,1,8,2,14,0,0,0,10,0,0,14
clueweb12-0303wb-86-17503,0,361,46,159,0,17,0,0,0,0,0,0,0,0,0,90,0,0,28,1,152,0,0,0,12,27
clueweb12-0212wb-12-13403,0,75,0,0,0,2,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,0,12,42,66,0
clueweb12-0711wb-58-08155,0,157,0,11,0,168,0,4,2,6,4,0,0,0,12,64,40,6,7,2,18,2,27,123,3,5
clueweb12-0804wb-49-06428,0,21,0,3,0,11,0,2,1,1,9,0,0,0,11,0,4,0,9,0,26,0,11,8,0,9
clueweb12-0100tw-07-21686,2,118,0,0,0,36,0,2,0,9,1,0,0,0,10,13,9,16,9,0,15,0,17,0,1,9
clueweb12-1007wb-19-16200,0,700,0,601,0,4,0,0,1,16,0,0,0,0,17,1,0,1,10,0,0,0,0,2,5,10
clueweb12-0304wb-52-36511,0,58,0,0,0,2743,0,0,50,0,0,0,0,0,50,0,0,1,1,0,40,0,0,63,1,1
clueweb12-1200wb-29-14477,0,321,0,18,0,27,0,1,1,0,7,3,0,0,11,22,6,7,37,1,35,0,15,2,3,36
clueweb12-1804wb-62-13282,2,166,0,0,0,49,0,1,1,12,9,0,0,0,22,1,2,8,9,0,41,0,5,33,1,9
clueweb12-0411wb-76-17319,0,67,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,1
clueweb12-0300wb-36-27622,0,72,0,0,0,49,0,1,39,1,9,0,0,0,49,8,11,3,4,0,25,0,11,9,15,4
clueweb12-0107wb-34-02969,0,56,0,1,0,54,0,1,0,5,5,5,0,0,15,20,8,16,6,0,33,0,11,5,1,6
clueweb12-0100wb-46-27962,0,40,2,0,0,13,0,1,1,0,2,5,1,0,9,3,6,3,5,0,18,0,4,0,0,5
clueweb12-1020wb-71-21147,0,83,0,0,0,27,0,1,2,4,4,0,0,0,10,13,5,5,5,0,31,0,14,0,1,5
clueweb12-1613wb-04-24328,0,266,0,0,103,461,0,2,1,3,5,0,0,0,9,126,9,9,41,4,154,0,18,117,0,37
clueweb12-0306wb-97-11098,0,32,0,0,0,2,0,1,0,1,9,0,0,0,10,41,7,3,9,0,19,0,19,26,28,9
clueweb12-1807wb-80-11106,0,58,0,33,0,90,0,2,1,0,0,0,0,0,1,51,17,4,1,0,45,0,11,36,37,1
clueweb12-0608wb-73-33494,0,86,0,0,0,102,0,1,0,0,1,0,0,0,1,23,4,3,1,0,6,0,5,1,6,1
clueweb12-0605wb-20-16403,0,224,0,0,0,320,0,1,0,0,1,0,0,0,1,14,37,8,48,1,15,0,53,145,47,47
clueweb12-1611wb-23-09033,0,75,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11,0,2,0,0,0,0,11
clueweb12-1400wb-23-01572,0,101,0,20,0,25,0,2,1,10,6,0,0,0,17,78,9,3,0,0,47,0,12,22,4,0
clueweb12-1711wb-06-08705,0,199,0,0,0,23,0,2,1,6,14,4,0,0,25,3,7,6,21,0,42,0,5,23,0,21
clueweb12-0105wb-55-07174,0,42,0,4,0,36,0,0,1,0,10,8,8,3,27,30,0,3,27,1,132,0,7,4,1,26
clueweb12-0001wb-53-25909,0,169,0,0,0,98,0,1,0,0,0,0,0,0,0,119,14,7,4,0,6,0,29,24,65,4
clueweb12-0209wb-48-06738,0,41,0,0,0,35,0,1,0,1,0,0,0,0,1,4,4,22,9,0,936,0,16,1,0,9
clueweb12-0503wb-90-25972,0,160,0,0,0,86,0,1,0,1,0,0,0,0,1,32,4,5,2,2,0,0,4,28,26,0
clueweb12-1000tw-30-13932,0,85,0,0,0,42,0,2,0,9,1,0,0,0,10,12,9,15,13,0,9,0,11,3,1,13
clueweb12-1601wb-96-29311,0,203,0,0,0,55,0,2,10,21,0,0,0,0,31,24,6,10,11,0,130,0,13,61,0,11
clueweb12-1912wb-40-03884,0,124,0,0,0,62,0,1,4,5,0,2,0,0,11,6,2,13,5,0,21,0,20,8,0,5
clueweb12-0408wb-27-17140,0,96,0,9,0,13,0,1,0,4,1,0,0,0,5,8,3,2,1,0,17,0,17,13,21,1
clueweb12-0510wb-59-16194,0,94,0,0,0,62,0,1,0,2,14,47,0,0,63,43,7,6,29,1,162,0,17,9,52,28
clueweb12-1300tw-26-08269,3,91,0,0,0,35,0,2,1,1,6,0,0,0,8,22,9,13,9,0,11,0,7,22,0,9
clueweb12-0205wb-30-08223,0,7,0,2,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,9,0,0,0,1,0
clueweb12-1808wb-21-05078,0,152,0,0,0,55,0,2,2,3,4,0,0,0,9,18,8,4,14,0,47,0,10,7,2,14
clueweb12-0004wb-48-15023,0,38,0,2,0,5,0,1,0,0,0,0,0,0,0,12,12,1,4,0,24,0,1,1,9,4
clueweb12-0512wb-09-07645,0,69,0,14,0,13,0,2,0,0,6,0,0,0,6,17,5,1,0,0,8,0,10,0,40,0
clueweb12-0200tw-35-18752,0,84,0,0,0,42,0,2,0,9,1,0,0,0,10,12,9,15,13,0,9,0,11,2,1,13
clueweb12-1013wb-73-16356,0,55,0,62,0,41,0,0,0,14,12,0,0,0,26,7,0,0,36,0,22,0,0,0,0,36
clueweb12-0811wb-47-02981,35,346,0,0,35,236,0,3,1,7,16,7,0,0,31,32,13,20,70,47,69,0,23,541,0,23
clueweb12-0800wb-23-16124,0,282,0,1,0,274,0,1,1,3,21,4,20,0,49,41,5,5,7,0,67,0,24,322,0,7
clueweb12-1900wb-59-04680,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
clueweb12-1308wb-44-29541,2,111,0,0,0,23,0,0,1,1,7,0,0,0,9,0,0,11,8,0,1,0,5,14,0,8
clueweb12-0009wb-94-24466,0,46,1,8,0,1,0,1,1,1,0,0,0,0,2,8,6,1,0,0,6,0,4,1,8,0
clueweb12-0013wb-32-03555,0,623,0,0,0,29,0,2,1,1,25,0,0,0,27,11,10,8,25,0,6,0,6,167,0,25
clueweb12-0909wb-20-19954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clueweb12-1112wb-72-08034,0,162,0,31,0,102,0,0,1,15,0,0,0,0,16,1,0,10,4,0,138,0,8,1,0,4
clueweb12-1104wb-29-09266,0,62,0,0,0,64,0,1,0,1,2,0,0,0,3,17,5,5,10,0,10,0,8,75,0,10
clueweb12-0714wb-52-06231,0,250,1,0,1,43,0,1,1,2,0,2,0,0,5,10,12,2,3,0,7,0,13,2,0,3
clueweb12-1702wb-49-13855,3,14,0,2,0,19,0,0,1,0,0,0,0,0,1,53,0,0,0,0,8,0,0,0,10,0
clueweb12-0302wb-49-02407,0,244,0,1,0,222,0,2,1,1,2,0,0,0,4,15,4,3,23,0,41,0,64,12,16,23
clueweb12-0209wb-41-05198,0,137,0,7,0,111,0,1,0,13,0,0,0,0,13,5,1,8,3,0,77,0,16,10,5,3
clueweb12-0108wb-31-02537,0,20,0,0,0,11,0,0,1,0,0,0,0,0,1,1,0,1,0,0,12,0,7,0,7,0
clueweb12-0700tw-23-15856,0,108,0,0,0,59,0,1,0,5,0,22,0,0,27,38,2,13,12,0,4,0,13,4,0,12
clueweb12-0204wb-02-20718,0,444,0,5,0,253,0,2,1,0,0,0,0,0,1,154,15,6,3,0,1,0,17,326,44,3
clueweb12-0609wb-28-18409,0,166,0,10,0,10,0,1,0,0,0,0,0,0,0,24,10,3,4,0,28,0,17,0,17,4
clueweb12-0000wb-20-15490,0,81,0,3,0,43,0,1,1,0,0,0,0,0,1,5,2,3,14,2,6,0,26,3,0,12
clueweb12-1205wb-71-08954,0,7,0,29,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,43,19,0
clueweb12-1813wb-48-14106,0,73,0,66,0,28,0,1,1,7,0,0,0,0,8,0,2,1,5,0,11,0,2,0,0,5
clueweb12-0104wb-58-09560,0,33,0,2,0,3,0,1,0,0,0,0,0,0,0,19,4,1,0,0,3,0,4,20,59,0
clueweb12-0500wb-61-17594,0,80,0,0,0,30,0,2,1,1,2,1,0,0,5,13,6,1,4,0,19,0,12,18,0,4
clueweb12-0209wb-78-15943,0,65,0,0,0,6,0,1,1,0,0,0,0,0,1,26,4,1,1,0,7,0,19,0,12,1
clueweb12-1104wb-07-09781,2,2336,0,1,0,79,0,2,2,0,17,15,0,0,34,10,2,6,31,0,15,0,16,23,0,31
clueweb12-0300wb-05-27044,0,47,0,0,0,60,0,0,1,5,0,0,0,0,6,38,0,3,0,0,13,0,3,0,11,0
clueweb12-1002wb-63-19961,0,25,1,12,0,11,0,0,0,0,0,0,0,0,0,26,0,0,1,1,23,0,1,27,5,0
clueweb12-0205wb-72-20365,0,103,0,0,0,47,0,0,1,6,5,0,0,0,12,1,0,14,20,0,11,0,19,4,0,20
clueweb12-0814wb-98-17718,0,98,0,0,0,35,0,2,2,21,6,0,0,0,29,0,11,4,6,0,27,0,17,0,0,6
clueweb12-1802wb-44-17869,0,101,0,0,0,203,0,1,5,11,0,1,0,0,17,7,2,14,32,4,268,0,14,105,1,28
clueweb12-1310wb-76-20948,0,190,0,3,0,13,0,0,1,0,0,0,0,0,1,119,0,2,1,0,352,0,6,53,27,1
clueweb12-0300tw-31-08880,0,57,0,3,0,14,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,7,1,11,0
clueweb12-0300wb-24-15705,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,21,0,2,0,1,2
clueweb12-0600tw-04-17063,0,434,0,0,5,47,0,3,1,0,10,0,0,0,11,1,17,16,6,0,28,0,16,31,0,6
clueweb12-1705wb-79-04161,1,58,0,1,0,22,0,1,1,1,3,0,0,0,5,1,2,4,6,1,0,0,3,8,0,5
clueweb12-1306wb-87-23286,0,69,0,0,0,31,0,1,0,2,0,0,0,0,2,9,9,14,2,0,8,0,20,7,0,2
clueweb12-0911wb-88-01360,0,86,0,4,0,72,0,0,1,21,1,0,0,0,23,17,1,3,12,0,15,0,19,3,1,12
clueweb12-0211wb-02-30338,0,67,3,0,0,5,0,1,0,0,0,0,0,0,0,37,3,2,7,1,35,0,7,56,60,6
clueweb12-0310wb-25-20615,0,116,0,0,0,12,1,2,1,1,0,0,0,0,2,64,2,3,12,0,7,0,8,2,0,11
clueweb12-1216wb-94-01368,0,105,0,0,0,89,0,2,10,5,0,0,0,0,15,5,14,9,11,0,121,0,21,30,1,11
clueweb12-0605wb-20-20998,0,481,0,0,0,19,0,1,0,0,1,0,0,0,1,0,2,3,1,0,560,0,5,16,0,1
clueweb12-0208wb-23-25650,0,141,0,0,0,2,0,0,1,0,0,0,0,0,1,10,0,1,5,0,88,0,3,1,7,5
clueweb12-0818wb-39-18647,0,341,0,0,0,26,0,1,1,4,5,0,0,0,10,10,9,8,56,0,23,0,21,0,2,56
clueweb12-0108wb-67-03528,0,38,0,3,0,76,0,0,1,0,0,0,0,0,1,17,0,1,4,0,3,0,7,1,1,4
clueweb12-0602wb-24-20956,0,53,0,0,0,78,0,0,0,1,0,0,0,0,1,3,0,3,12,0,51,0,8,30,0,12
clueweb12-0105wb-82-06455,0,101,0,10,0,5,0,0,0,0,0,0,0,0,0,30,0,2,2,0,1,0,14,3,22,2
clueweb12-0405wb-16-23208,0,67,0,3,0,42,0,10,1,0,0,0,0,0,1,14,46,3,2,0,23,0,30,12,15,2
clueweb12-1200wb-95-16348,0,108,1,71,0,17,0,1,7,21,1,11,26,4,66,7,4,1,19,0,84,0,19,0,3,19
clueweb12-1108wb-67-14973,0,218,0,0,0,22,0,2,0,0,0,0,0,0,0,2,8,2,1,0,3,0,11,1,2,1
clueweb12-0910wb-88-22196,0,48,0,0,0,255,0,3,0,0,5,0,0,0,5,11,4,26,11,0,7,0,35,54,4,11
clueweb12-1614wb-96-09216,0,31,0,0,0,24,0,1,1,0,1,0,5,0,7,2,3,4,5,0,6,0,5,0,0,5
clueweb12-0003wb-46-08232,0,98,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,22,0,9,0,8,0
clueweb12-0410wb-87-25497,0,47,0,0,0,24,0,3,1,0,4,0,0,0,5,3,18,0,5,0,11,0,10,16,0,5
clueweb12-1100wb-84-15863,1,40,0,0,0,39,0,0,1,1,3,0,0,0,5,1,0,8,9,0,4,0,33,19,0,9
clueweb12-1010wb-03-09896,0,38,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,28,0
clueweb12-0607wb-46-29303,0,147,0,18,0,10,0,2,0,0,0,0,0,0,0,27,11,3,2,0,21,0,18,0,17,2
clueweb12-1020wb-53-02734,0,32,0,27,0,0,0,0,0,3,18,4,0,0,25,18,0,0,9,4,103,0,1,0,2,5
clueweb12-1108wb-14-17821,0,71,0,4,0,61,0,1,1,2,6,0,0,0,9,11,2,7,11,0,28,0,15,41,0,11
clueweb12-0102wb-01-24377,0,76,0,7,0,44,0,5,0,0,0,0,0,0,0,3,17,1,4,0,15,0,12,15,14,4
clueweb12-0111wb-58-15077,0,30,0,12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0
clueweb12-0203wb-81-12977,0,45,0,0,0,22,1,0,0,1,1,2,0,0,4,11,0,2,8,0,4,0,9,1,3,7
clueweb12-1706wb-00-18122,0,200,0,0,0,4,0,3,0,1,0,0,0,0,1,8,13,1,0,0,4,0,16,6,20,0
clueweb12-1500wb-95-18680,0,208,0,0,0,153,0,2,1,14,28,7,0,0,50,7,9,7,63,0,7,0,15,17,0,63
clueweb12-0006wb-20-01091,2,100,0,0,0,31,0,1,1,0,1,9,1,0,12,10,7,18,16,1,27,0,32,23,0,15
clueweb12-0918wb-23-21909,0,227,25,2,0,120,0,3,0,18,11,55,0,0,84,99,18,6,5,0,405,0,8,144,15,5
clueweb12-1101wb-26-02505,0,75,0,1,0,59,0,2,1,9,1,0,0,0,11,6,5,10,17,1,1,0,2,8,0,16
clueweb12-1000wb-26-03428,0,111,0,51,0,15,0,3,1,0,0,0,0,0,1,8,24,1,0,0,0,0,0,50,5,0
clueweb12-1107wb-67-06462,0,309,0,8,0,236,1,1,2,11,41,0,0,0,54,55,2,8,23,0,33,0,13,164,1,22
clueweb12-1801wb-68-12452,0,22,0,0,0,26,0,1,0,2,0,0,0,0,2,1,2,12,2,0,2,0,5,0,0,2
clueweb12-0103wb-90-06095,0,38,0,4,0,0,0,1,1,1,0,1,0,0,3,60,5,1,0,0,10,0,5,0,22,0
clueweb12-1810wb-98-00043,0,72,0,0,0,32,0,1,0,2,3,0,0,0,5,21,1,13,13,0,21,0,17,5,0,13
clueweb12-0101wb-66-26995,0,13,0,0,0,1,0,1,0,1,0,0,0,0,1,0,6,1,0,0,25,0,0,0,2,0
clueweb12-1600wb-84-18236,0,296,0,514,0,129,0,1,0,0,0,0,0,0,0,2,13,3,6,0,3,0,19,39,249,6
clueweb12-0210wb-51-02771,0,48,0,4,0,42,0,1,0,1,0,0,0,0,1,14,2,8,13,0,2,0,15,7,0,13
clueweb12-0918wb-60-25285,0,232,0,88,0,1,0,0,1,1,0,0,0,0,2,2,0,2,1,1,26,0,0,0,2,0
clueweb12-0310wb-26-02796,0,264,0,0,0,506,0,4,0,0,1,0,0,0,1,84,133,0,2,0,71,0,22,95,107,2
clueweb12-1811wb-30-28868,0,204,0,0,0,46,0,1,2,9,0,0,0,0,11,2,7,1,5,0,20,0,11,3,4,5
clueweb12-1005wb-41-19320,0,195,0,0,0,335,0,1,1,1,0,1,0,0,3,8,8,8,6,0,2,0,22,381,12,6
clueweb12-1812wb-35-02863,0,42,0,11,0,14,0,0,1,3,10,0,0,0,14,2,0,1,4,0,12,0,5,0,0,4
clueweb12-1510wb-26-09337,0,19,0,0,0,14,0,1,1,1,0,0,0,0,2,1,2,2,2,0,190,0,6,11,0,2
clueweb12-0204wb-64-02619,0,197,0,0,0,36,0,4,2,1,2,4,0,0,9,5,13,3,63,0,14,0,4,29,0,63
clueweb12-0107wb-23-05553,0,30,0,15,0,19,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,7,0,21,0
clueweb12-0211wb-33-29763,0,55,0,12,0,5,0,2,1,0,0,0,0,0,1,39,6,1,5,0,18,0,2,7,42,5
clueweb12-0701wb-88-31166,0,71,0,0,0,100,0,1,0,0,0,0,0,0,0,25,12,6,6,3,0,0,21,41,42,3
clueweb12-1912wb-37-16131,2,103,0,0,0,25,0,1,1,8,0,3,0,0,12,1,1,20,10,0,4,0,0,1,1,10
clueweb12-0202wb-56-32072,0,39,0,63,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2,2,371,0,1,0,1,0
clueweb12-0608wb-29-16727,0,3,0,0,0,19,0,0,1,1,3,0,0,0,5,3,0,1,0,0,2,0,0,2,0,0
clueweb12-1114wb-61-05756,0,96,0,0,0,1,0,0,1,1,0,0,0,0,2,67,0,1,0,0,66,0,1,0,4,0
clueweb12-1800wb-76-05357,0,21,0,0,0,25,0,1,0,2,0,0,0,0,2,0,2,12,2,0,1,0,5,0,0,2
clueweb12-0109wb-49-08172,0,95,0,28,0,3,0,0,0,0,0,0,0,0,0,40,0,0,1,0,100,0,0,4,19,1
clueweb12-1012wb-05-23713,0,82,0,0,0,60,0,1,1,3,0,0,0,0,4,11,11,1,8,0,7,0,4,31,0,8
clueweb12-0202wb-00-26085,0,28,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,97,0,0,0,4,0
clueweb12-0914wb-48-24750,0,116,0,0,0,79,0,3,1,6,3,0,0,0,10,16,8,4,18,0,9,0,19,4,4,18
clueweb12-1408wb-92-00628,0,15,0,3,0,22,0,1,1,3,0,0,0,0,4,2,2,9,2,0,6,0,1,0,0,2
clueweb12-1112wb-14-21320,0,95,0,0,0,47,0,2,1,0,0,0,0,0,1,12,13,4,6,0,2,0,8,4,1,6
clueweb12-0814wb-23-23963,2,153,0,0,0,25,0,1,1,9,0,0,0,0,10,10,2,8,9,0,1,0,4,5,0,9
clueweb12-0500wb-35-03941,0,6,0,0,0,9,0,0,1,0,2,0,0,0,3,1,0,3,0,0,16,0,3,13,0,0
clueweb12-1412wb-35-13089,0,121,0,0,0,57,0,4,1,0,0,0,0,0,1,3,15,3,0,0,7,0,9,54,12,0
clueweb12-0202wb-73-26822,0,111,0,0,0,21,12,1,1,1,12,7,12,0,33,12,8,3,25,0,96,0,13,10,0,13
clueweb12-1900wb-56-21929,0,196,0,0,0,335,0,1,1,11,9,0,0,0,21,81,2,11,17,0,62,0,9,16,2,17
clueweb12-0001wb-13-04789,0,21,0,40,0,7,0,3,2,13,0,0,0,0,15,4,8,0,0,0,18,0,2,3,4,0
clueweb12-0000wb-15-17849,0,103,0,9,0,11,0,1,0,0,0,0,0,0,0,56,7,3,14,0,25,0,9,0,21,14
clueweb12-1100wb-10-10711,0,99,0,0,0,14,0,0,1,1,0,0,0,0,2,15,0,19,2,0,3,0,28,0,0,2
clueweb12-1112wb-22-12512,0,4,1,0,0,0,0,0,2,12,0,0,0,0,14,1,0,0,16,1,69,0,0,15,2,15
clueweb12-1814wb-90-16867,0,30,0,0,0,29,0,1,1,0,0,0,0,0,1,7,2,3,2,1,1,0,4,5,0,1
clueweb12-0405wb-64-31932,0,8,0,6,0,15,0,2,0,1,0,0,0,0,1,7,6,0,2,0,2,0,3,0,12,2
clueweb12-1114wb-79-27239,0,187,0,0,0,70,0,1,1,1,5,0,0,0,7,42,2,101,10,0,104,0,15,10,0,10
clueweb12-0500wb-07-22236,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,88,0,1,0,0,4,0,0,0,4,0
clueweb12-0716wb-01-03850,0,11,0,0,0,8,0,0,1,0,1,3,0,0,5,10,0,7,0,0,20,0,14,4,0,0
clueweb12-0310wb-49-21439,0,52,0,3,0,41,0,3,1,0,0,0,0,0,1,10,15,4,1,0,7,0,34,7,7,1
clueweb12-1214wb-25-17875,0,175,0,0,0,58,0,2,2,3,0,0,1,4,6,9,59,9,17,2,72,0,31,47,0,15
clueweb12-1109wb-86-04856,2,115,0,1,0,45,0,3,1,0,1,8,0,0,10,2,20,16,11,1,55,0,23,8,1,10
clueweb12-0111wb-25-18540,0,42,0,11,0,17,0,0,0,0,0,0,0,0,0,4,0,1,1,0,34,0,6,1,6,1
clueweb12-1905wb-73-26302,0,84,0,0,0,45,0,1,1,1,5,0,0,0,7,16,5,3,7,0,0,0,7,26,3,7
clueweb12-1102wb-40-08022,0,54,0,0,0,27,0,1,1,0,1,0,5,0,7,2,4,13,8,0,3,0,6,1,0,8
clueweb12-0304wb-61-26957,0,32,0,38,0,19,0,2,0,0,8,0,0,0,8,4,4,5,3,1,26,0,13,8,4,2
clueweb12-0301wb-89-09611,0,63,0,12,0,7,0,1,1,0,0,0,0,0,1,62,4,3,0,0,12,0,16,0,30,0
clueweb12-0109wb-82-23848,0,56,0,117,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,421,0,6,0,13,0
clueweb12-0201wb-23-08632,0,95,0,60,0,27,0,0,0,0,0,1,0,0,1,18,0,5,7,1,51,0,7,8,12,6
clueweb12-0210wb-16-17598,0,94,0,0,0,54,0,1,39,1,8,0,0,0,48,23,11,3,5,0,23,0,12,8,18,5
clueweb12-0609wb-70-10405,0,796,0,0,0,26,0,1,1,1,0,0,0,0,2,1,1,12,36,0,3,0,6,0,0,36
clueweb12-0406wb-69-26909,0,42,0,12,0,25,0,1,1,5,0,2,0,0,8,2,11,5,4,0,41,0,8,111,4,4
clueweb12-1809wb-56-10565,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
clueweb12-0102wb-37-27919,0,163,0,0,0,75,9,1,1,5,5,16,0,2,27,2,5,6,15,0,26,0,7,7,0,6
clueweb12-1701wb-20-31030,0,94,1,23,0,27,0,0,0,0,0,0,0,0,0,18,0,3,7,0,47,0,6,5,11,7
clueweb12-1006wb-04-00639,0,54,0,4,0,48,0,1,0,2,0,0,0,0,2,2,5,2,1,0,4,0,12,6,1,1
clueweb12-0204wb-93-31172,0,94,0,0,0,6,0,1,1,0,0,0,0,0,1,89,4,1,1,1,12,0,12,1,6,0
clueweb12-1303wb-99-06737,0,62,0,0,0,15,0,2,2,1,0,0,0,0,3,9,4,15,9,0,2,0,15,6,0,9
clueweb12-1602wb-07-16736,0,239,0,385,0,116,0,1,0,0,0,0,0,0,0,2,12,3,6,0,0,0,19,24,181,6
clueweb12-0410wb-52-06162,0,21,0,4,0,10,0,0,0,0,1,0,0,0,1,0,0,1,3,0,7,0,1,0,0,3
clueweb12-1315wb-98-18349,0,435,0,5,0,312,0,4,2,7,4,0,0,0,13,123,53,23,29,0,13,0,21,103,2,29
clueweb12-1807wb-41-26755,2,104,0,0,0,61,0,0,1,15,0,0,0,0,16,1,0,8,9,0,27,0,8,41,0,9
clueweb12-0406wb-61-24827,0,109,0,5,0,5,0,1,14,35,52,4,0,0,105,8,9,2,5,3,630,0,8,182,32,2
clueweb12-0200tw-93-09442,0,129,3,0,0,46,3,3,1,6,2,0,0,0,9,22,21,18,11,1,42,0,12,61,0,7
clueweb12-1606wb-74-20354,0,188,0,0,0,208,0,1,1,0,0,0,0,0,1,10,6,6,1,0,16,0,11,24,8,1
clueweb12-0107wb-57-17091,0,67,0,5,0,4,0,1,0,0,1,0,0,0,1,22,0,2,0,0,4,0,8,9,12,0
clueweb12-1612wb-12-04434,2,33,0,0,0,26,0,1,1,0,5,0,0,0,6,1,4,11,6,0,4,0,4,9,0,6
clueweb12-1512wb-85-18299,0,12,0,0,0,0,0,0,2,16,8,0,0,0,26,22,0,0,0,0,27,0,0,0,1,0
clueweb12-0700tw-09-11131,0,164,0,0,0,2,0,1,0,0,0,0,0,0,0,118,9,3,9,0,1,0,9,10,64,9
clueweb12-0108wb-77-22139,0,373,0,0,0,53,0,2,1,0,0,0,0,0,1,2,4,1,0,0,20,0,7,20,1,0
clueweb12-1603wb-46-23117,0,356,0,1,0,21,4,1,1,1,0,0,0,0,2,7,2,8,664,0,16,0,5,22,0,660
clueweb12-1312wb-30-11417,0,49,0,0,0,42,0,1,1,13,0,1,0,0,15,7,2,2,2,0,14,0,14,1,0,2
clueweb12-1810wb-01-20967,1,87,0,0,0,39,0,2,1,2,4,0,0,0,7,4,8,14,15,1,16,0,20,6,0,14
clueweb12-1400wb-56-17711,1,68,0,0,4,55,0,2,1,0,8,0,0,0,9,19,11,12,10,1,50,0,7,16,0,9
clueweb12-0008wb-68-27519,0,74,0,1,0,15,0,1,1,1,0,0,0,0,2,0,6,0,11,0,11,0,6,4,0,11
clueweb12-1100tw-98-02645,0,100,0,11,0,26,0,1,2,1,4,0,0,0,7,4,2,14,3,0,15,0,18,1,1,3
clueweb12-1209wb-89-04023,0,214,0,0,0,28,0,2,1,5,2,0,0,0,8,36,14,4,6,0,10,0,14,0,1,6
clueweb12-1211wb-35-27664,0,189,0,0,0,28,0,2,1,2,2,0,0,0,5,36,14,4,4,0,3,0,14,0,1,4
clueweb12-1804wb-99-11077,2,81,0,0,0,69,0,1,2,11,6,0,0,0,19,0,2,8,8,0,41,0,3,32,0,8
clueweb12-0101wb-03-13184,0,122,0,0,0,92,0,2,1,0,0,0,0,0,1,27,5,5,8,0,169,0,28,98,18,8
clueweb12-1715wb-45-22897,0,73,0,12,0,1,0,3,0,1,0,0,0,0,1,1,10,1,2,0,18,0,2,5,4,2
clueweb12-1111wb-41-01214,0,168,0,1,0,80,1,2,3,5,6,0,0,0,14,13,4,6,15,0,40,0,14,37,0,14
clueweb12-1107wb-90-06802,1,469,0,49,0,213,0,4,2,5,1,0,0,0,8,25,19,12,79,0,6,0,31,206,6,79
clueweb12-0817wb-00-04499,0,692,0,23,0,15,0,1,0,1,23,0,25,17,49,5,6,13,2,0,37,0,1,17,0,2
clueweb12-1707wb-94-02242,0,29,0,2,0,13,0,2,1,1,0,0,0,5,2,7,5,3,6,0,4,0,2,5,0,6
clueweb12-1515wb-49-01452,0,7,0,3,0,7,0,1,1,1,0,0,0,0,2,2,2,1,0,0,7,0,4,0,0,0
