filename,spam
clueweb12-0208wb-33-14741,68
clueweb12-0208wb-34-06582,65
clueweb12-0208wb-34-07268,22
clueweb12-0208wb-35-01207,86
clueweb12-0208wb-35-16931,81
clueweb12-0208wb-35-28399,27
clueweb12-0208wb-36-12999,37
clueweb12-0208wb-36-22515,68
clueweb12-0208wb-37-08732,95
clueweb12-0208wb-38-02899,65
clueweb12-0208wb-38-09495,86
clueweb12-0208wb-39-23940,57
clueweb12-0208wb-42-23453,89
clueweb12-0208wb-42-25119,77
clueweb12-0208wb-44-04876,85
clueweb12-0208wb-44-14056,34
clueweb12-0208wb-44-20713,55
clueweb12-0208wb-44-31040,44
clueweb12-0208wb-45-28601,74
clueweb12-0208wb-45-31608,30
clueweb12-0208wb-46-05527,85
clueweb12-0208wb-46-07987,96
clueweb12-0208wb-46-20473,50
clueweb12-0208wb-46-23513,46
clueweb12-0208wb-47-03613,71
clueweb12-0208wb-47-07130,91
clueweb12-0208wb-47-22909,8
clueweb12-0208wb-47-24211,17
clueweb12-0208wb-48-06065,94
clueweb12-0208wb-48-09291,34
clueweb12-0208wb-49-08141,57
clueweb12-0208wb-49-21368,2
clueweb12-0208wb-50-12201,91
clueweb12-0208wb-50-14623,78
clueweb12-0208wb-50-21843,89
clueweb12-0208wb-51-31444,97
clueweb12-0208wb-51-32340,59
clueweb12-0208wb-52-03329,95
clueweb12-0208wb-52-07705,33
clueweb12-0208wb-52-07957,72
clueweb12-0208wb-53-00573,11
clueweb12-0208wb-56-21987,78
clueweb12-0208wb-57-14051,85
clueweb12-0208wb-58-18146,71
clueweb12-0208wb-58-24821,35
clueweb12-0208wb-59-00596,17
clueweb12-0208wb-59-23262,76
clueweb12-0208wb-60-13779,55
clueweb12-0208wb-60-20501,90
clueweb12-0208wb-61-10810,17
clueweb12-0208wb-61-19144,2
clueweb12-0208wb-62-11348,16
clueweb12-0208wb-62-18491,96
clueweb12-0208wb-62-24303,4
clueweb12-0208wb-63-08608,47
clueweb12-0208wb-65-09809,66
clueweb12-0208wb-65-30896,77
clueweb12-0208wb-67-02848,66
clueweb12-0208wb-68-20234,58
clueweb12-0208wb-68-26225,53
clueweb12-0208wb-69-34685,98
clueweb12-0208wb-70-01455,24
clueweb12-0208wb-70-04999,77
clueweb12-0208wb-70-09952,54
clueweb12-0208wb-70-28456,28
clueweb12-0208wb-72-12905,64
clueweb12-0208wb-73-07180,97
clueweb12-0208wb-73-09815,2
clueweb12-0208wb-73-26767,57
clueweb12-0208wb-74-10837,64
clueweb12-0208wb-74-20109,85
clueweb12-0208wb-74-33504,94
clueweb12-0208wb-75-14270,69
clueweb12-0208wb-76-03363,6
clueweb12-0208wb-78-26270,70
clueweb12-0208wb-79-18083,53
clueweb12-0208wb-80-16131,47
clueweb12-0208wb-80-18778,58
clueweb12-0208wb-80-29235,44
clueweb12-0208wb-81-19609,65
clueweb12-0208wb-81-20001,35
clueweb12-0208wb-82-32690,32
clueweb12-0208wb-83-31679,64
clueweb12-0208wb-84-09559,92
clueweb12-0208wb-84-23054,78
clueweb12-0208wb-84-29107,93
clueweb12-0208wb-85-17458,13
clueweb12-0208wb-85-20823,39
clueweb12-0208wb-85-23276,94
clueweb12-0208wb-86-02621,90
clueweb12-0208wb-86-05395,89
clueweb12-0208wb-86-31089,61
clueweb12-0208wb-87-05305,25
clueweb12-0208wb-87-05515,67
clueweb12-0208wb-88-21896,62
clueweb12-0208wb-89-14375,97
clueweb12-0208wb-90-02520,25
clueweb12-0208wb-90-23253,64
clueweb12-0208wb-91-24910,80
clueweb12-0208wb-92-16674,70
clueweb12-0208wb-92-26730,87
clueweb12-0208wb-95-15882,56
clueweb12-0208wb-95-16036,59
clueweb12-0208wb-96-26682,85
clueweb12-0208wb-96-28208,50
clueweb12-0208wb-97-03825,89
clueweb12-0208wb-97-18553,75
clueweb12-0208wb-99-00909,1
clueweb12-0208wb-99-09779,28
clueweb12-0209wb-00-04249,89
clueweb12-0209wb-00-12303,81
clueweb12-0209wb-01-01499,61
clueweb12-0209wb-01-14828,0
clueweb12-0209wb-02-13674,52
clueweb12-0209wb-02-24398,4
clueweb12-0209wb-03-20140,29
clueweb12-0209wb-04-12250,69
clueweb12-0209wb-04-12390,43
clueweb12-0209wb-04-19637,92
clueweb12-0209wb-05-09562,66
clueweb12-0209wb-06-31053,46
clueweb12-0209wb-07-08952,78
clueweb12-0209wb-10-11617,20
clueweb12-0209wb-10-12471,18
clueweb12-0209wb-10-22409,18
clueweb12-0209wb-12-02455,50
clueweb12-0209wb-12-09790,0
clueweb12-0209wb-13-17589,40
clueweb12-0209wb-14-13534,51
clueweb12-0209wb-15-25663,86
clueweb12-0209wb-16-22786,73
clueweb12-0209wb-16-32614,54
clueweb12-0209wb-17-08322,44
clueweb12-0209wb-18-23890,17
clueweb12-0209wb-18-28429,54
clueweb12-0209wb-19-07196,83
clueweb12-0209wb-19-16552,30
clueweb12-0209wb-19-20233,4
clueweb12-0209wb-20-25704,90
clueweb12-0209wb-21-10435,66
clueweb12-0209wb-21-11289,95
clueweb12-0209wb-22-04129,41
clueweb12-0209wb-24-08480,42
clueweb12-0209wb-24-14455,32
clueweb12-0209wb-24-19458,20
clueweb12-0209wb-25-05799,82
clueweb12-0209wb-25-19211,98
clueweb12-0209wb-25-30115,45
clueweb12-0209wb-26-27154,88
clueweb12-0209wb-27-10378,73
clueweb12-0209wb-27-10392,82
clueweb12-0209wb-29-27700,15
clueweb12-0209wb-29-32680,80
clueweb12-0209wb-30-00727,17
clueweb12-0209wb-30-18136,94
clueweb12-0209wb-32-03518,41
clueweb12-0209wb-32-31272,27
clueweb12-0209wb-34-05392,49
clueweb12-0209wb-34-14051,70
clueweb12-0209wb-36-09440,50
clueweb12-0209wb-37-00759,80
clueweb12-0209wb-37-03223,70
clueweb12-0209wb-39-03155,30
clueweb12-0209wb-40-13692,66
clueweb12-0209wb-41-02856,45
clueweb12-0209wb-41-05198,30
clueweb12-0209wb-42-27132,98
clueweb12-0209wb-43-10363,64
clueweb12-0209wb-43-28377,52
clueweb12-0209wb-44-05791,48
clueweb12-0209wb-45-10729,4
clueweb12-0209wb-47-10920,0
clueweb12-0209wb-48-06738,84
clueweb12-0209wb-49-17025,87
clueweb12-0209wb-50-14954,68
clueweb12-0209wb-50-18517,85
clueweb12-0209wb-51-02605,0
clueweb12-0209wb-51-26763,56
clueweb12-0209wb-51-32861,85
clueweb12-0209wb-52-01455,3
clueweb12-0209wb-52-12009,69
clueweb12-0209wb-52-13060,78
clueweb12-0209wb-53-03002,3
clueweb12-0209wb-54-09456,51
clueweb12-0209wb-54-24315,74
clueweb12-0209wb-56-12409,58
clueweb12-0209wb-57-16817,63
clueweb12-0209wb-58-21185,89
clueweb12-0209wb-61-14128,64
clueweb12-0209wb-63-15118,52
clueweb12-0209wb-64-00237,22
clueweb12-0209wb-66-28340,1
clueweb12-0209wb-67-10390,20
clueweb12-0209wb-67-10754,85
clueweb12-0209wb-68-00069,96
clueweb12-0209wb-69-06538,17
clueweb12-0209wb-70-06128,97
clueweb12-0209wb-70-10550,23
clueweb12-0209wb-70-22695,24
clueweb12-0209wb-72-31946,81
clueweb12-0209wb-73-33224,63
clueweb12-0209wb-76-04721,85
clueweb12-0209wb-76-30485,84
clueweb12-0209wb-77-16580,94
clueweb12-0209wb-77-31636,53
clueweb12-0209wb-78-15943,15
clueweb12-0209wb-81-05731,48
clueweb12-0209wb-82-30266,80
clueweb12-0209wb-83-03069,0
clueweb12-0209wb-83-14073,17
clueweb12-0209wb-83-18012,43
clueweb12-0209wb-83-27672,86
clueweb12-0209wb-85-24566,97
clueweb12-0209wb-86-03082,90
clueweb12-0209wb-86-15919,12
clueweb12-0209wb-87-14724,38
clueweb12-0209wb-88-12082,76
clueweb12-0209wb-89-07047,55
clueweb12-0209wb-90-10606,28
clueweb12-0209wb-90-32393,45
clueweb12-0209wb-91-02761,29
clueweb12-0209wb-91-24704,39
clueweb12-0209wb-91-28627,3
clueweb12-0209wb-92-32809,60
clueweb12-0209wb-93-15583,79
clueweb12-0209wb-93-21948,89
clueweb12-0209wb-94-26705,97
clueweb12-0209wb-95-20707,16
clueweb12-0209wb-95-25352,58
clueweb12-0209wb-96-04744,3
clueweb12-0209wb-96-04800,96
clueweb12-0209wb-96-16028,82
clueweb12-0209wb-98-24689,20
clueweb12-0209wb-99-19737,83
clueweb12-0209wb-99-26568,10
clueweb12-0210wb-00-25802,7
clueweb12-0210wb-00-30653,5
clueweb12-0210wb-01-20395,21
clueweb12-0210wb-01-33857,95
clueweb12-0210wb-03-30170,37
clueweb12-0210wb-05-24687,0
clueweb12-0210wb-06-17432,86
clueweb12-0210wb-07-08321,95
clueweb12-0210wb-07-15411,71
clueweb12-0210wb-09-10797,5
clueweb12-0210wb-09-11601,6
clueweb12-0210wb-09-27954,25
clueweb12-0210wb-09-28962,73
clueweb12-0210wb-10-18462,32
clueweb12-0210wb-10-26157,17
clueweb12-0210wb-11-07721,2
clueweb12-0210wb-11-07777,4
clueweb12-0210wb-11-13434,2
clueweb12-0210wb-11-27458,90
clueweb12-0210wb-12-24558,95
clueweb12-0210wb-13-03935,61
clueweb12-0210wb-13-08096,48
clueweb12-0210wb-14-14151,17
clueweb12-0210wb-15-26611,28
clueweb12-0210wb-16-02253,25
clueweb12-0210wb-16-17598,81
clueweb12-0210wb-16-32623,62
clueweb12-0210wb-17-26082,95
clueweb12-0210wb-18-32319,95
clueweb12-0210wb-19-13916,90
clueweb12-0210wb-22-10532,50
clueweb12-0210wb-23-09616,59
clueweb12-0210wb-23-14323,32
clueweb12-0210wb-23-23472,83
clueweb12-0210wb-24-06974,94
clueweb12-0210wb-24-06988,96
clueweb12-0210wb-24-20638,78
clueweb12-0210wb-24-24289,72
clueweb12-0210wb-25-10285,66
clueweb12-0210wb-26-18022,37
clueweb12-0210wb-26-23294,58
clueweb12-0210wb-27-23113,98
clueweb12-0210wb-27-23267,99
clueweb12-0210wb-27-26056,50
clueweb12-0210wb-28-32470,79
clueweb12-0210wb-29-03125,89
clueweb12-0210wb-29-05283,31
clueweb12-0210wb-31-25524,30
clueweb12-0210wb-32-05049,93
clueweb12-0210wb-32-19333,4
clueweb12-0210wb-33-00671,72
clueweb12-0210wb-35-01737,63
clueweb12-0210wb-37-07775,51
clueweb12-0210wb-37-21701,21
clueweb12-0210wb-39-05689,57
clueweb12-0210wb-39-32007,84
clueweb12-0210wb-40-04714,93
clueweb12-0210wb-40-30146,29
clueweb12-0210wb-40-32331,73
clueweb12-0210wb-42-16892,85
clueweb12-0210wb-42-23674,8
clueweb12-0210wb-42-24333,20
clueweb12-0210wb-43-14370,5
clueweb12-0210wb-45-12197,21
clueweb12-0210wb-45-16259,2
clueweb12-0210wb-45-27922,52
clueweb12-0210wb-46-03179,26
clueweb12-0210wb-46-25416,94
clueweb12-0210wb-47-10169,77
clueweb12-0210wb-47-21060,30
clueweb12-0210wb-47-34350,89
clueweb12-0210wb-48-05474,15
clueweb12-0210wb-48-12542,81
clueweb12-0210wb-48-14175,3
clueweb12-0210wb-48-23713,15
clueweb12-0210wb-49-07451,75
clueweb12-0210wb-49-14893,23
clueweb12-0210wb-50-05605,51
clueweb12-0210wb-50-24147,60
clueweb12-0210wb-51-02771,92
clueweb12-0210wb-52-11002,60
clueweb12-0210wb-52-18651,12
clueweb12-0210wb-52-26821,70
clueweb12-0210wb-53-31413,6
clueweb12-0210wb-54-09024,81
clueweb12-0210wb-54-22203,71
clueweb12-0210wb-54-31346,1
clueweb12-0210wb-55-06020,27
clueweb12-0210wb-56-08465,55
clueweb12-0210wb-56-23622,0
clueweb12-0210wb-59-01948,62
clueweb12-0210wb-59-32666,62
clueweb12-0210wb-60-25815,63
clueweb12-0210wb-61-26414,70
clueweb12-0210wb-62-02646,90
clueweb12-0210wb-65-07903,28
clueweb12-0210wb-65-28612,94
clueweb12-0210wb-66-03670,35
clueweb12-0210wb-67-09843,92
clueweb12-0210wb-67-15694,88
clueweb12-0210wb-69-03665,96
clueweb12-0210wb-70-14901,31
clueweb12-0210wb-70-17102,20
clueweb12-0210wb-71-05614,61
clueweb12-0210wb-71-30841,95
clueweb12-0210wb-73-13030,19
clueweb12-0210wb-74-15489,21
clueweb12-0210wb-76-01643,45
clueweb12-0210wb-76-11036,4
clueweb12-0210wb-76-27163,73
clueweb12-0210wb-77-06026,43
clueweb12-0210wb-78-18590,58
clueweb12-0210wb-79-04600,48
clueweb12-0210wb-79-21188,95
clueweb12-0210wb-81-24799,76
clueweb12-0210wb-83-04565,94
clueweb12-0210wb-84-06182,91
clueweb12-0210wb-84-15812,17
clueweb12-0210wb-84-26579,89
clueweb12-0210wb-84-31363,94
clueweb12-0210wb-85-09378,2
clueweb12-0210wb-86-03551,91
clueweb12-0210wb-86-05498,59
clueweb12-0210wb-86-18601,55
clueweb12-0210wb-90-14596,58
clueweb12-0210wb-91-03542,59
clueweb12-0210wb-91-10129,19
clueweb12-0210wb-91-31299,89
clueweb12-0210wb-92-04135,87
clueweb12-0210wb-92-23839,34
clueweb12-0210wb-95-26998,65
clueweb12-0210wb-96-06119,82
clueweb12-0210wb-97-24252,7
clueweb12-0210wb-98-06319,59
clueweb12-0210wb-98-13909,76
clueweb12-0210wb-98-19470,2
clueweb12-0210wb-99-01077,86
clueweb12-0210wb-99-03248,48
clueweb12-0210wb-99-03556,86
clueweb12-0210wb-99-04719,70
clueweb12-0210wb-99-11234,0
clueweb12-0211wb-00-08874,94
clueweb12-0211wb-00-31842,92
clueweb12-0211wb-01-02001,13
clueweb12-0211wb-01-12103,88
clueweb12-0211wb-01-14119,28
clueweb12-0211wb-02-18954,1
clueweb12-0211wb-02-23252,77
clueweb12-0211wb-02-25507,58
clueweb12-0211wb-02-28210,93
clueweb12-0211wb-02-30338,90
clueweb12-0211wb-03-26707,91
clueweb12-0211wb-05-00111,47
clueweb12-0211wb-05-16742,91
clueweb12-0211wb-06-14500,94
clueweb12-0211wb-06-22858,1
clueweb12-0211wb-07-11132,4
clueweb12-0211wb-08-02031,11
clueweb12-0211wb-08-11409,42
clueweb12-0211wb-08-22848,66
clueweb12-0211wb-08-22974,16
clueweb12-0211wb-08-26922,81
clueweb12-0211wb-09-12468,85
clueweb12-0211wb-09-29960,75
clueweb12-0211wb-10-20672,89
clueweb12-0211wb-10-30899,93
clueweb12-0211wb-11-11247,45
clueweb12-0211wb-13-15083,40
clueweb12-0211wb-13-15951,8
clueweb12-0211wb-13-19201,0
clueweb12-0211wb-13-25539,25
clueweb12-0211wb-14-02381,91
clueweb12-0211wb-14-11246,71
clueweb12-0211wb-14-13742,91
clueweb12-0211wb-15-13883,18
clueweb12-0211wb-15-31071,95
clueweb12-0211wb-17-04355,84
clueweb12-0211wb-17-10854,76
clueweb12-0211wb-17-28469,82
clueweb12-0211wb-19-06779,64
clueweb12-0211wb-20-27098,50
clueweb12-0211wb-21-19185,94
clueweb12-0211wb-22-16843,59
clueweb12-0211wb-25-07980,90
clueweb12-0211wb-25-17260,3
clueweb12-0211wb-26-23866,99
clueweb12-0211wb-26-33426,78
clueweb12-0211wb-29-30577,74
clueweb12-0211wb-30-11310,9
clueweb12-0211wb-31-03418,68
clueweb12-0211wb-32-32944,83
clueweb12-0211wb-33-16435,4
clueweb12-0211wb-33-29763,13
clueweb12-0211wb-35-09704,15
clueweb12-0211wb-36-25463,75
clueweb12-0211wb-36-26877,94
clueweb12-0211wb-37-33220,7
clueweb12-0211wb-38-08068,17
clueweb12-0211wb-39-05798,91
clueweb12-0211wb-40-01007,76
clueweb12-0211wb-41-03166,84
clueweb12-0211wb-41-30630,73
clueweb12-0211wb-42-23709,2
clueweb12-0211wb-46-05656,95
clueweb12-0211wb-46-11574,75
clueweb12-0211wb-46-11588,68
clueweb12-0211wb-46-14804,84
clueweb12-0211wb-47-14262,65
clueweb12-0211wb-47-32955,96
clueweb12-0211wb-48-08516,94
clueweb12-0211wb-49-20682,78
clueweb12-0211wb-49-23724,55
clueweb12-0211wb-49-25404,70
clueweb12-0211wb-50-12247,83
clueweb12-0211wb-52-15040,91
clueweb12-0211wb-52-15054,95
clueweb12-0211wb-53-00629,51
clueweb12-0211wb-53-26896,90
clueweb12-0211wb-54-23561,43
clueweb12-0211wb-55-02773,90
clueweb12-0211wb-55-27272,26
clueweb12-0211wb-57-14098,88
clueweb12-0211wb-58-05735,83
clueweb12-0211wb-59-03290,76
clueweb12-0211wb-59-14737,47
clueweb12-0211wb-59-23416,10
clueweb12-0211wb-60-05337,20
clueweb12-0211wb-60-17692,25
clueweb12-0211wb-60-32882,52
clueweb12-0211wb-61-29740,85
clueweb12-0211wb-61-34574,93
clueweb12-0211wb-62-15403,0
clueweb12-0211wb-65-29382,96
clueweb12-0211wb-66-02988,99
clueweb12-0211wb-69-09991,53
clueweb12-0211wb-69-23350,80
clueweb12-0211wb-70-27560,48
clueweb12-0211wb-70-28850,22
clueweb12-0211wb-71-11099,83
clueweb12-0211wb-71-22711,59
clueweb12-0211wb-71-29854,14
clueweb12-0211wb-72-22875,1
clueweb12-0211wb-74-27505,67
clueweb12-0211wb-75-16056,86
clueweb12-0211wb-76-19898,81
clueweb12-0211wb-77-11180,55
clueweb12-0211wb-78-00771,85
clueweb12-0211wb-78-07978,58
clueweb12-0211wb-78-29033,54
clueweb12-0211wb-79-10526,12
clueweb12-0211wb-80-08340,61
clueweb12-0211wb-82-04046,90
clueweb12-0211wb-82-12975,66
clueweb12-0211wb-83-00629,33
clueweb12-0211wb-83-13530,17
clueweb12-0211wb-84-03043,71
clueweb12-0211wb-84-27545,65
clueweb12-0211wb-84-28516,81
clueweb12-0211wb-85-20964,8
clueweb12-0211wb-88-04007,79
clueweb12-0211wb-88-07732,26
clueweb12-0211wb-90-12216,87
clueweb12-0211wb-90-15650,60
clueweb12-0211wb-92-01512,14
clueweb12-0211wb-93-02839,43
clueweb12-0211wb-93-05461,77
clueweb12-0211wb-94-31404,83
clueweb12-0211wb-97-19981,3
clueweb12-0211wb-98-06240,32
clueweb12-0211wb-98-17240,75
clueweb12-0212wb-00-28856,25
clueweb12-0212wb-00-30776,92
clueweb12-0212wb-01-28945,88
clueweb12-0212wb-01-30712,28
clueweb12-0212wb-02-18406,82
clueweb12-0212wb-02-21583,92
clueweb12-0212wb-02-32493,2
clueweb12-0212wb-05-16660,4
clueweb12-0212wb-06-14602,35
clueweb12-0212wb-07-15576,18
clueweb12-0212wb-08-24584,16
clueweb12-0212wb-09-28928,60
clueweb12-0212wb-11-00307,69
clueweb12-0212wb-11-14547,1
clueweb12-0212wb-11-25804,2
clueweb12-0212wb-12-02407,51
clueweb12-0212wb-12-13403,6
clueweb12-0212wb-13-03633,77
clueweb12-0212wb-13-32335,1
clueweb12-0212wb-14-10117,82
clueweb12-0212wb-14-19575,14
clueweb12-0212wb-14-33430,30
clueweb12-0212wb-16-10917,70
clueweb12-0212wb-16-13354,86
clueweb12-0212wb-16-31586,42
clueweb12-0212wb-17-23890,12
clueweb12-0212wb-18-02804,22
clueweb12-0212wb-18-27530,42
clueweb12-0212wb-19-01763,6
clueweb12-0212wb-20-06033,1
clueweb12-0212wb-21-04847,25
clueweb12-0212wb-21-26058,7
clueweb12-0212wb-21-30138,80
clueweb12-0212wb-22-13050,3
clueweb12-0212wb-23-06449,17
clueweb12-0212wb-23-19615,88
clueweb12-0212wb-25-00153,18
clueweb12-0212wb-25-25273,30
clueweb12-0212wb-25-30171,92
clueweb12-0212wb-26-17705,8
clueweb12-0212wb-26-19880,69
clueweb12-0212wb-26-20986,81
clueweb12-0212wb-26-34580,87
clueweb12-0212wb-28-00882,71
clueweb12-0212wb-28-07284,47
clueweb12-0212wb-28-08852,6
clueweb12-0212wb-29-23350,67
clueweb12-0212wb-30-16752,68
clueweb12-0212wb-30-19007,63
clueweb12-0212wb-30-29278,30
clueweb12-0212wb-31-15054,4
clueweb12-0212wb-31-26975,83
clueweb12-0300tw-10-06513,56
clueweb12-0300tw-10-16983,1
clueweb12-0300tw-12-10960,88
clueweb12-0300tw-13-03021,16
clueweb12-0300tw-13-25524,1
clueweb12-0300tw-14-24111,27
clueweb12-0300tw-17-08368,83
clueweb12-0300tw-21-04097,55
clueweb12-0300tw-24-04357,42
clueweb12-0300tw-25-05296,1
clueweb12-0300tw-26-24991,66
clueweb12-0300tw-28-07120,49
clueweb12-0300tw-31-03507,43
clueweb12-0300tw-31-08880,1
clueweb12-0300tw-34-14657,0
clueweb12-0300tw-37-17962,78
clueweb12-0300tw-42-06606,3
clueweb12-0300tw-44-07090,53
clueweb12-0300tw-45-01039,3
clueweb12-0300tw-50-15666,24
clueweb12-0300tw-52-03212,26
clueweb12-0300tw-53-05903,10
clueweb12-0300tw-55-16989,17
clueweb12-0300tw-55-18994,62
clueweb12-0300tw-57-11752,70
clueweb12-0300tw-57-12346,53
clueweb12-0300tw-58-03812,7
clueweb12-0300tw-60-00579,75
clueweb12-0300tw-62-20029,56
clueweb12-0300tw-63-09006,47
clueweb12-0300tw-64-13051,56
clueweb12-0300tw-65-10574,17
clueweb12-0300tw-66-15271,23
clueweb12-0300tw-68-17490,28
clueweb12-0300tw-79-16163,60
clueweb12-0300tw-79-16177,60
clueweb12-0300tw-80-15969,96
clueweb12-0300tw-81-00421,99
clueweb12-0300tw-81-10704,45
clueweb12-0300tw-81-15429,60
clueweb12-0300tw-81-15443,60
clueweb12-0300tw-81-15457,60
clueweb12-0300tw-82-16040,8
clueweb12-0300tw-83-24511,11
clueweb12-0300tw-84-13114,16
clueweb12-0300tw-86-16884,25
clueweb12-0300tw-89-07779,13
clueweb12-0300tw-89-17189,16
clueweb12-0300tw-91-00195,9
clueweb12-0300tw-94-07560,92
clueweb12-0300tw-95-21630,1
clueweb12-0300tw-98-09099,9
clueweb12-0300wb-00-15567,20
clueweb12-0300wb-01-10679,4
clueweb12-0300wb-01-21597,80
clueweb12-0300wb-04-14819,91
clueweb12-0300wb-05-04271,14
clueweb12-0300wb-05-27044,7
clueweb12-0300wb-07-19146,30
clueweb12-0300wb-07-25008,57
clueweb12-0300wb-07-28386,33
clueweb12-0300wb-08-32204,75
clueweb12-0300wb-10-00536,10
clueweb12-0300wb-10-16568,62
clueweb12-0300wb-10-29732,43
clueweb12-0300wb-11-01953,88
clueweb12-0300wb-13-22209,24
clueweb12-0300wb-13-23514,27
clueweb12-0300wb-13-34234,75
clueweb12-0300wb-14-23817,12
clueweb12-0300wb-14-32485,5
clueweb12-0300wb-14-32499,2
clueweb12-0300wb-15-02884,20
clueweb12-0300wb-18-21638,76
clueweb12-0300wb-19-17748,0
clueweb12-0300wb-19-32349,30
clueweb12-0300wb-22-28286,97
clueweb12-0300wb-23-01246,81
clueweb12-0300wb-23-10218,24
clueweb12-0300wb-23-15113,12
clueweb12-0300wb-24-15705,69
clueweb12-0300wb-26-04796,79
clueweb12-0300wb-28-12758,83
clueweb12-0300wb-32-04963,67
clueweb12-0300wb-32-17708,2
clueweb12-0300wb-32-20458,14
clueweb12-0300wb-33-01555,39
clueweb12-0300wb-34-12675,55
clueweb12-0300wb-34-28979,56
clueweb12-0300wb-35-27810,80
clueweb12-0300wb-35-32409,17
clueweb12-0300wb-36-27622,91
clueweb12-0300wb-37-31313,35
clueweb12-0300wb-38-20208,94
clueweb12-0300wb-38-23935,5
clueweb12-0300wb-39-24403,22
clueweb12-0300wb-39-25216,69
clueweb12-0300wb-40-30789,56
clueweb12-0300wb-41-00422,12
clueweb12-0300wb-41-00816,11
clueweb12-0300wb-43-08331,43
clueweb12-0300wb-43-29267,20
clueweb12-0300wb-44-31398,11
clueweb12-0300wb-46-03089,13
clueweb12-0300wb-46-09525,84
clueweb12-0300wb-46-20303,46
clueweb12-0300wb-47-08604,52
clueweb12-0300wb-48-15629,9
clueweb12-0300wb-48-16301,17
clueweb12-0300wb-49-13659,84
clueweb12-0300wb-49-29150,81
clueweb12-0300wb-50-00532,61
clueweb12-0300wb-50-00784,1
clueweb12-0300wb-52-25000,65
clueweb12-0300wb-55-05498,14
clueweb12-0300wb-55-13305,7
clueweb12-0300wb-55-16246,98
clueweb12-0300wb-55-27009,15
clueweb12-0300wb-56-30152,31
clueweb12-0300wb-56-33236,9
clueweb12-0300wb-58-34335,84
clueweb12-0300wb-59-05300,91
clueweb12-0300wb-59-15163,16
clueweb12-0300wb-61-03784,47
clueweb12-0300wb-61-26103,52
clueweb12-0300wb-64-05186,98
clueweb12-0300wb-64-10550,87
clueweb12-0300wb-65-04904,33
clueweb12-0300wb-66-03840,46
clueweb12-0300wb-66-18170,72
clueweb12-0300wb-66-30712,82
clueweb12-0300wb-66-32065,82
clueweb12-0300wb-67-10052,67
clueweb12-0300wb-68-21085,66
clueweb12-0300wb-68-21365,63
clueweb12-0300wb-69-24319,76
clueweb12-0300wb-71-03531,84
clueweb12-0300wb-71-04539,65
clueweb12-0300wb-71-28777,87
clueweb12-0300wb-72-20655,29
clueweb12-0300wb-75-01080,5
clueweb12-0300wb-75-11204,94
clueweb12-0300wb-75-14498,82
clueweb12-0300wb-75-22088,84
clueweb12-0300wb-75-28087,90
clueweb12-0300wb-76-00629,18
clueweb12-0300wb-76-02105,84
clueweb12-0300wb-78-12387,59
clueweb12-0300wb-79-03249,74
clueweb12-0300wb-79-16283,70
clueweb12-0300wb-79-19988,88
clueweb12-0300wb-80-23685,35
clueweb12-0300wb-81-00811,87
clueweb12-0300wb-81-29548,49
clueweb12-0300wb-82-23891,10
clueweb12-0300wb-83-26346,53
clueweb12-0300wb-86-04272,43
clueweb12-0300wb-87-06386,87
clueweb12-0300wb-89-02066,20
clueweb12-0300wb-89-03046,89
clueweb12-0300wb-90-07834,58
clueweb12-0300wb-92-16053,64
clueweb12-0300wb-92-16781,16
clueweb12-0300wb-93-04901,88
clueweb12-0300wb-93-12835,54
clueweb12-0300wb-95-18553,87
clueweb12-0300wb-96-18182,73
clueweb12-0300wb-97-02035,83
clueweb12-0300wb-97-13127,24
clueweb12-0300wb-97-22949,66
clueweb12-0300wb-98-00951,89
clueweb12-0300wb-98-17322,23
clueweb12-0300wb-99-02804,80
clueweb12-0300wb-99-22235,71
clueweb12-0300wb-99-26974,5
clueweb12-0301tw-01-22971,1
clueweb12-0301tw-02-11827,5
clueweb12-0301tw-03-01563,12
clueweb12-0301tw-03-17046,13
clueweb12-0301tw-05-11737,60
clueweb12-0301tw-09-19809,14
clueweb12-0301tw-12-17373,14
clueweb12-0301tw-16-10943,1
clueweb12-0301tw-18-04616,31
clueweb12-0301tw-21-20378,59
clueweb12-0301tw-26-04443,8
clueweb12-0301tw-26-15400,1
clueweb12-0301tw-30-08939,4
clueweb12-0301tw-31-05295,48
clueweb12-0301tw-35-04490,41
clueweb12-0301tw-35-21135,4
clueweb12-0301tw-37-00992,3
clueweb12-0301tw-40-00655,12
clueweb12-0301tw-40-08683,55
clueweb12-0301tw-44-18371,35
clueweb12-0301tw-45-08271,89
clueweb12-0301tw-46-04214,59
clueweb12-0301tw-47-03313,29
clueweb12-0301tw-47-21023,17
clueweb12-0301tw-48-14686,45
clueweb12-0301tw-48-18702,44
clueweb12-0301tw-49-05564,82
clueweb12-0301tw-51-15206,55
clueweb12-0301tw-53-07031,65
clueweb12-0301tw-55-00405,16
clueweb12-0301tw-55-10748,28
clueweb12-0301tw-58-11389,38
clueweb12-0301wb-00-12662,77
clueweb12-0301wb-00-18117,72
clueweb12-0301wb-00-26423,63
clueweb12-0301wb-00-30446,18
clueweb12-0301wb-01-05551,85
clueweb12-0301wb-01-18886,14
clueweb12-0301wb-02-01959,53
clueweb12-0301wb-02-09759,69
clueweb12-0301wb-03-17478,83
clueweb12-0301wb-04-22353,10
clueweb12-0301wb-07-00772,26
clueweb12-0301wb-07-26547,96
clueweb12-0301wb-08-06580,11
